year,month,date,spot,Flow,Temperature,pH,DO,BOD,COD,SS,EC,TN,NO3N,NH3N,TP,PO4P,TOC
2021,01,2021.01.27,문평천,0.072,7.9,7.6,14.1,1.4,3.2,2.5,276,3.327,3.239,0.038,0.028,0.011,1.8
2021,02,2021.02.03,문평천,0.049,5.6,7.5,15.9,1.1,3.4,4.4,295,3.797,3.568,0.050,0.031,0.010,2.5
2021,02,2021.02.24,문평천,0.043,7.2,7.5,13.3,2.0,3.7,3.4,302,3.016,2.821,0.014,0.030,0.003,2.2
2021,03,2021.03.04,문평천,0.144,9.7,7.3,11.5,1.7,5.6,10.1,307,5.326,4.669,0.195,0.113,0.064,3.5
2021,03,2021.03.10,문평천,0.098,11.6,7.7,12.7,2.1,4.2,4.0,297,5.603,4.953,0.036,0.031,0.007,2.5
2021,03,2021.03.18,문평천,0.083,14.0,7.2,13.1,1.8,4.7,5.6,284,4.115,3.685,0.005,0.047,0.008,2.5
2021,03,2021.03.24,문평천,0.062,12.0,7.5,14.0,1.7,3.6,4.1,280,3.760,3.402,0.029,0.033,0.005,2.4
2021,03,2021.03.31,문평천,0.573,14.9,7.2,12.9,1.5,4.0,4.6,158,1.897,1.819,0.014,0.031,0.007,2.7
2021,04,2021.04.07,문평천,0.193,16.3,7.3,12.3,1.2,3.7,6.7,185,2.658,2.306,0.022,0.042,0.008,2.5
2021,04,2021.04.14,문평천,0.720,14.5,7.3,11.4,1.2,4.0,5.7,160,1.974,1.734,0.011,0.034,0.010,2.6
2021,04,2021.04.21,문평천,0.202,19.1,7.2,12.1,1.4,3.9,3.7,172,2.020,1.746,0.018,0.032,0.009,2.2
2021,04,2021.04.27,문평천,0.202,17.8,7.3,11.7,1.7,4.4,3.9,206,2.220,1.788,0.015,0.042,0.003,2.2
2021,05,2021.05.06,문평천,0.177,16.9,7.4,11.6,1.4,3.7,3.6,185,2.278,1.933,0.053,0.040,0.016,2.4
2021,05,2021.05.13,문평천,0.170,21.4,7.3,10.3,1.3,4.5,6.2,177,1.946,1.564,0.044,0.035,0.009,3.2
2021,05,2021.05.20,문평천,0.663,19.2,6.9,9.3,0.9,4.3,9.7,194,3.202,2.844,0.069,0.047,0.014,2.4
2021,05,2021.05.26,문평천,0.195,19.2,7.1,10.0,1.7,4.7,12.9,207,3.287,2.603,0.059,0.066,0.021,3.5
2021,06,2021.06.03,문평천,0.525,19.2,6.9,9.6,1.9,7.5,30.7,210,3.568,2.635,0.180,0.189,0.062,5.4
2021,06,2021.06.09,문평천,0.460,23.1,6.9,11.0,2.2,6.9,15.4,237,3.582,2.786,0.099,0.133,0.057,4.8
2021,06,2021.06.16,문평천,0.471,22.2,7.1,9.1,1.5,5.2,8.9,220,3.626,2.795,0.086,0.068,0.016,4.0
2021,06,2021.06.23,문평천,1.015,22.0,6.9,9.5,1.8,5.5,17.5,184,2.486,1.805,0.033,0.055,0.013,3.8
2021,06,2021.06.30,문평천,0.396,24.2,7.0,10.0,1.6,6.7,13.2,228,4.857,3.831,0.071,0.087,0.032,4.9
2021,07,2021.07.14,문평천,0.761,25.6,6.9,9.5,1.1,5.1,14.1,169,3.668,3.242,0.025,0.107,0.066,3.3
2021,07,2021.07.21,문평천,0.257,27.2,6.8,9.6,1.3,4.7,5.1,184,3.053,2.436,0.057,0.091,0.058,3.0
2021,07,2021.07.28,문평천,0.245,27.0,6.5,9.0,1.5,4.5,4.3,191,2.614,2.325,0.051,0.056,0.034,3.4
2021,08,2021.08.11,문평천,0.388,26.2,6.2,8.2,1.2,4.1,3.9,189,2.646,2.082,0.037,0.055,0.029,3.2
2021,08,2021.08.19,문평천,1.608,23.2,6.9,9.7,1.0,7.6,7.9,146,2.143,1.721,0.078,0.070,0.031,3.5
2021,09,2021.09.08,문평천,0.518,24.2,7.0,8.6,1.9,4.0,4.5,191,2.254,1.994,0.030,0.053,0.026,2.8
2021,09,2021.09.24,문평천,0.256,23.8,7.0,10.0,3.1,4.0,16.3,233,2.416,1.993,0.033,0.051,0.011,3.5
2021,09,2021.09.29,문평천,0.135,23.6,6.7,10.3,4.0,4.9,5.2,215,2.346,1.933,0.022,0.056,0.002,2.7
2021,10,2021.10.07,문평천,0.119,25.0,7.4,12.5,4.4,7.7,21.1,222,1.774,1.132,0.016,0.091,0.008,4.5
2021,10,2021.10.15,문평천,0.093,21.9,6.7,9.2,1.8,4.8,6.8,218,1.489,1.031,0.023,0.060,0.013,2.8
2021,10,2021.10.20,문평천,0.104,16.3,7.0,12.2,2.2,4.3,2.4,144,1.636,1.205,0.020,0.041,0.008,2.5
2021,10,2021.10.27,문평천,0.078,16.3,7.7,11.9,1.8,3.5,2.4,230,1.943,1.591,0.058,0.033,0.012,2.5
2021,11,2021.11.03,문평천,0.020,15.3,6.7,14.9,1.2,2.7,2.6,238,1.525,1.172,0.047,0.025,0.012,1.8
2021,11,2021.11.10,문평천,0.031,12.5,7.3,12.4,2.1,3.6,4.7,262,2.420,1.925,0.032,0.045,0.016,2.2
2021,11,2021.11.17,문평천,0.025,14.0,8.1,14.2,1.4,2.7,1.4,262,2.539,2.183,0.036,0.028,0.008,1.9
2021,11,2021.11.24,문평천,0.097,10.5,7.7,12.7,1.6,3.4,1.7,230,2.148,1.725,0.042,0.028,0.012,2.5
2021,12,2021.12.08,문평천,0.041,7.7,7.6,12.0,1.7,2.7,3.0,267,3.222,2.972,0.033,0.023,0.009,2.1
2021,12,2021.12.15,문평천,0.051,8.0,7.7,14.4,1.9,2.7,7.2,285,3.472,3.252,0.138,0.027,0.005,2.0
2022,01,2022.01.13,문평천,0.036,4.0,7.8,13.9,1.1,1.9,1.6,291,3.612,3.343,0.037,0.011,0.003,1.7
2022,01,2022.01.19,문평천,0.028,4.1,7.9,15.8,1.2,2.5,2.1,290,3.462,2.193,0.032,0.013,0.006,1.4
2022,01,2022.01.26,문평천,0.030,6.9,7.6,15.7,1.3,2.2,2.0,274,3.481,3.074,0.044,0.027,0.002,1.4
2022,02,2022.02.09,문평천,0.065,4.4,8.0,14.4,1.4,3.4,4.0,201,2.549,2.065,0.076,0.026,0.007,2.3
2022,02,2022.02.23,문평천,0.049,4.4,7.9,16.7,1.5,3.2,2.0,247,3.285,2.864,0.114,0.024,0.010,2.0
2022,03,2022.03.03,문평천,0.037,8.1,7.7,13.9,2.5,4.4,17.6,257,3.641,3.178,0.091,0.050,0.019,2.9
2022,03,2022.03.10,문평천,0.027,10.3,8.0,15.5,1.3,3.4,2.3,266,2.963,2.482,0.030,0.033,0.007,1.8
2022,03,2022.03.16,문평천,0.019,14.3,7.1,14.4,1.6,3.9,2.7,273,2.858,2.238,0.042,0.040,0.009,2.3
2022,03,2022.03.30,문평천,0.141,14.9,7.6,15.3,2.1,6.3,5.6,236,4.184,3.669,0.020,0.036,0.006,3.7
2022,04,2022.04.06,문평천,0.071,17.7,7.8,16.2,3.6,5.3,5.9,267,4.087,3.779,0.013,0.029,0.016,2.6
2022,04,2022.04.13,문평천,0.023,18.3,7.4,12.7,6.6,7.1,12.6,237,2.091,1.755,0.010,0.034,0.013,2.8
2022,04,2022.04.20,문평천,0.150,19.5,6.7,14.0,2.6,5.5,6.9,229,3.223,2.658,0.022,0.079,0.000,3.5
2022,05,2022.05.04,문평천,0.108,19.6,7.0,14.6,2.5,5.4,4.7,236,2.615,1.992,0.044,0.042,0.007,3.4
2022,05,2022.05.13,문평천,0.145,17.8,7.3,9.2,5.0,6.7,16.9,198,2.129,1.573,0.009,0.054,0.002,4.9
2022,05,2022.05.18,문평천,0.047,22.0,7.0,8.9,4.9,5.5,5.9,218,2.803,2.165,0.110,0.068,0.019,3.5
2022,05,2022.05.25,문평천,0.138,21.6,7.5,12.4,3.0,5.8,7.6,218,2.222,1.688,0.057,0.071,0.013,4.1
2022,06,2022.06.02,문평천,0.194,20.1,7.1,8.8,3.0,9.0,13.7,233,3.231,1.507,0.744,0.130,0.056,5.6
2022,06,2022.06.09,문평천,0.246,22.0,7.1,9.4,3.7,7.4,12.5,238,3.052,1.724,0.320,0.100,0.033,5.6
2022,06,2022.06.17,문평천,0.139,21.6,7.1,9.1,2.4,7.9,10.8,242,2.796,1.813,0.039,0.076,0.029,5.4
2022,06,2022.06.22,문평천,0.119,26.4,7.6,10.4,2.8,9.7,8.0,275,2.666,1.668,0.117,0.100,0.041,7.1
2022,06,2022.06.29,문평천,0.138,24.7,7.3,7.1,1.6,6.4,14.6,239,2.855,2.439,0.090,0.079,0.044,5.0
2022,07,2022.07.06,문평천,0.054,26.2,7.5,4.1,3.9,9.7,11.8,267,3.243,2.314,0.040,0.086,0.014,6.4
2022,07,2022.07.13,문평천,0.094,26.2,7.2,10.2,3.9,7.4,20.3,272,2.905,2.165,0.018,0.119,0.017,5.1
2022,07,2022.07.27,문평천,0.069,25.6,6.5,8.3,1.1,4.5,2.7,233,2.428,1.633,0.257,0.082,0.052,3.1
2022,08,2022.08.10,문평천,0.070,26.5,7.2,9.2,1.4,4.8,2.2,256,1.599,1.272,0.028,0.055,0.044,3.1
2022,08,2022.08.24,문평천,0.071,25.4,7.3,8.6,1.8,5.0,2.6,247,1.749,1.356,0.039,0.093,0.068,3.4
2022,08,2022.08.31,문평천,0.128,23.3,7.4,8.3,1.2,4.8,4.9,267,2.566,2.209,0.051,0.058,0.020,3.3
2022,09,2022.09.15,문평천,0.034,24.8,7.0,9.8,1.5,3.7,2.4,276,1.490,1.176,0.060,0.055,0.023,2.7
2022,09,2022.09.21,문평천,0.031,23.9,7.0,10.0,0.9,4.4,3.7,261,1.517,1.156,0.041,0.057,0.035,3.1
2022,09,2022.09.28,문평천,0.020,21.2,7.2,9.2,0.8,2.9,1.5,282,2.442,2.164,0.050,0.052,0.030,2.1
2022,10,2022.10.13,문평천,0.061,18.4,7.1,9.3,1.2,3.9,6.9,280,2.605,2.211,0.027,0.038,0.010,2.6
2022,10,2022.10.19,문평천,0.048,15.0,7.6,10.4,0.9,4.3,2.8,286,2.241,1.919,0.034,0.029,0.009,2.5
2022,10,2022.10.27,문평천,0.032,16.0,7.2,11.5,1.3,3.7,2.5,279,1.596,1.328,0.062,0.026,0.008,2.3
2022,11,2022.11.09,문평천,0.029,15.1,7.1,9.8,1.4,3.9,8.6,283,1.929,1.145,0.618,0.085,0.018,2.2
2022,11,2022.11.23,문평천,0.043,14.6,6.9,10.2,2.2,3.7,5.2,277,1.974,1.556,0.294,0.099,0.021,2.2
2022,12,2022.12.07,문평천,0.056,7.0,7.5,13.3,1.3,3.2,4.0,311,2.240,1.835,0.204,0.057,0.010,1.9
2022,12,2022.12.16,문평천,0.037,5.4,7.3,13.2,0.8,3.2,4.2,325,3.362,2.964,0.192,0.058,0.016,1.7
2023,01,2023.01.10,문평천,0.034,5.7,7.1,12.4,0.9,2.6,2.4,322,3.500,3.262,0.131,0.036,0.013,1.4
2023,01,2023.01.18,문평천,0.051,5.4,7.2,10.9,2.0,3.5,7.8,326,3.503,3.068,0.104,0.033,0.010,2.3
2023,02,2023.02.01,문평천,0.058,5.8,7.6,11.1,1.6,3.6,4.1,320,3.752,3.477,0.068,0.026,0.007,1.8
2023,02,2023.02.08,문평천,0.036,6.4,7.4,11.6,0.7,2.8,1.6,324,3.508,3.037,0.088,0.022,0.008,1.7
2023,02,2023.02.15,문평천,0.054,5.3,7.6,11.7,1.9,2.9,1.6,324,3.163,2.810,0.057,0.025,0.009,2.0
2023,02,2023.02.22,문평천,0.039,6.9,7.4,13.7,0.6,2.8,2.4,329,3.129,2.916,0.072,0.024,0.007,1.7
2023,03,2023.03.02,문평천,0.032,7.6,7.5,13.8,1.3,3.4,3.3,305,3.162,2.589,0.076,0.029,0.006,1.8
2023,03,2023.03.08,문평천,0.020,11.2,7.2,12.3,1.5,3.4,25.7,314,2.692,2.279,0.096,0.051,0.004,2.2
2023,03,2023.03.15,문평천,0.013,11.7,7.3,11.7,1.1,3.5,4.9,315,2.362,1.148,0.093,0.033,0.008,1.9
2023,03,2023.03.22,문평천,0.025,14.4,7.0,9.3,1.3,4.3,6.3,321,1.423,1.039,0.113,0.041,0.007,1.8
2023,04,2023.04.06,문평천,0.111,13.2,7.4,8.6,3.2,7.4,17.7,262,3.076,2.276,0.165,0.108,0.048,4.8
2023,04,2023.04.12,문평천,0.027,16.6,7.2,9.7,1.1,3.8,3.9,322,2.929,2.792,0.070,0.028,0.007,2.0
2023,04,2023.04.19,문평천,0.018,16.7,7.2,11.9,1.4,4.0,4.6,336,2.965,2.641,0.084,0.037,0.005,2.1
2023,04,2023.04.27,문평천,0.024,16.0,8.2,15.6,1.9,3.9,5.3,359,2.976,2.587,0.065,0.050,0.006,2.3
2023,05,2023.05.11,문평천,0.122,19.5,7.2,9.5,2.1,5.1,19.8,240,4.529,4.150,0.048,0.052,0.015,2.9
2023,05,2023.05.18,문평천,0.396,20.1,7.4,8.7,2.0,7.2,80.6,276,4.981,4.538,0.152,0.126,0.016,4.0
2023,05,2023.05.24,문평천,0.110,19.5,7.2,9.8,2.2,5.0,10.0,308,6.328,5.345,0.278,0.062,0.012,3.2
2023,06,2023.06.01,문평천,0.218,19.9,7.3,8.2,2.2,5.9,23.6,229,5.404,4.639,0.154,0.087,0.021,3.7
2023,06,2023.06.08,문평천,0.062,22.3,7.0,9.7,1.9,5.4,11.9,273,4.523,3.750,0.195,0.048,0.007,4.0
2023,06,2023.06.13,문평천,0.230,23.3,7.2,9.1,2.1,7.2,20.8,274,3.628,3.017,0.056,0.080,0.013,5.0
2023,06,2023.06.21,문평천,0.061,21.7,6.8,8.3,2.1,6.8,28.6,298,4.139,3.433,0.055,0.086,0.018,4.3
2023,07,2023.07.26,문평천,0,24.2,7.0,8.3,2.9,4.9,55.8,114,2.660,2.176,0.055,0.175,0.064,4.3
2023,08,2023.08.03,문평천,0.560,27.0,7.2,10.4,2.4,5.8,11.0,210,3.589,3.360,0.029,0.074,0.023,3.5
2023,08,2023.08.09,문평천,0.789,26.9,7.1,8.1,1.7,5.4,9.2,216,3.306,3.039,0.089,0.091,0.044,3.5
2023,09,2023.09.06,문평천,0.392,26.9,7.0,9.0,1.7,5.1,8.5,180,1.946,1.733,0.044,0.054,0.020,3.2
2023,09,2023.09.13,문평천,0.643,24.4,6.7,8.0,1.6,5.2,8.9,168,1.914,1.663,0.038,0.068,0.026,3.6
2023,09,2023.09.20,문평천,1.071,23.6,7.1,8.4,1.7,4.7,8.9,178,2.373,2.146,0.050,0.074,0.039,3.3
2012,06,2012.06.04,삼포천2,2.170,20.5,7.0,10.2,6.4,15.5,45.0,541,3.078,0,0,0.103,0,10.2
2012,06,2012.06.13,삼포천2,0.682,26.5,7.1,4.3,7.8,25.7,122.3,533,2.831,0,0,0.178,0,12.4
2012,06,2012.06.22,삼포천2,0.763,30.1,7.3,10.8,7.1,17.1,31.5,457,2.200,0,0,0.168,0,12.7
2012,06,2012.06.29,삼포천2,1.510,25.8,7.1,6.1,7.1,14.9,76.7,470,1.962,0,0,0.149,0,11.9
2012,07,2012.07.03,삼포천2,1.099,26.6,6.5,7.5,5.4,16.9,34.0,451,1.411,0,0,0.096,0,12.1
2012,07,2012.07.11,삼포천2,0,25.1,7.9,7.8,6.3,15.4,118.5,343,2.380,0,0,0.117,0,8.5
2012,07,2012.07.17,삼포천2,0,24.8,6.6,4.1,3.6,9.9,59.1,167,2.635,0,0,0.159,0,5.5
2012,07,2012.07.27,삼포천2,0.281,32.1,7.5,8.7,5.0,10.5,44.5,233,1.376,0,0,0.123,0,7.0
2012,08,2012.08.07,삼포천2,0.508,31.7,6.9,7.1,4.5,11.0,58.7,343,1.247,0,0,0.102,0,6.5
2012,08,2012.08.16,삼포천2,2.097,28.1,7.5,6.4,6.0,12.7,60.2,280,1.699,0,0,0.129,0,6.3
2012,08,2012.08.24,삼포천2,0,25.6,6.4,5.8,4.6,11.2,43.2,251,1.492,0,0,0.111,0,6.2
2012,08,2012.08.31,삼포천2,0,23.9,7.2,8.2,4.9,14.0,133.3,101,1.971,0,0,0.376,0,6.1
2012,09,2012.09.05,삼포천2,0,26.2,6.7,7.7,0,11.2,96.9,174,1.911,1.224,0.215,0.155,0.073,4.4
2012,09,2012.09.13,삼포천2,1.937,23.9,6.6,5.3,0,9.8,56.8,184,1.861,0.906,0.185,0.166,0.084,4.2
2012,09,2012.09.21,삼포천2,1.575,22.3,6.8,6.6,0,9.7,87.9,202,1.938,1.132,0.138,0.143,0.050,5.3
2012,09,2012.09.27,삼포천2,0.796,22.3,7.1,9.0,0,7.0,32.5,150,1.673,1.137,0.050,0.083,0.021,2.9
2012,10,2012.10.11,삼포천2,0.364,19.7,7.7,7.7,2.0,9.1,46.0,209,1.330,0,0,0.145,0,2.9
2012,10,2012.10.17,삼포천2,0.355,17.8,7.6,10.1,4.0,18.2,360.2,247,2.027,0,0,0.185,0,5.4
2012,10,2012.10.26,삼포천2,0.709,16.5,7.0,7.2,3.7,10.0,86.7,271,2.981,0,0,0.154,0,4.4
2012,11,2012.11.02,삼포천2,0.417,15.2,7.6,9.6,3.2,11.4,109.1,432,2.974,1.757,0.682,0.292,0.031,6.0
2012,11,2012.11.09,삼포천2,0.359,12.6,7.1,10.0,4.0,8.9,69.2,331,3.494,2.425,0.349,0.113,0.015,5.0
2012,11,2012.11.14,삼포천2,0.676,9.7,7.5,11.1,3.6,12.1,200.7,360,3.314,2.281,0.269,0.232,0.028,5.1
2012,11,2012.11.21,삼포천2,0.418,7.7,7.0,11.1,2.5,7.4,52.4,483,3.494,2.425,0.349,0.101,0.031,4.3
2012,11,2012.11.27,삼포천2,0.543,6.5,7.2,12.5,2.6,7.6,37.1,521,2.644,1.808,0.015,0.084,0.017,4.3
2012,12,2012.12.07,삼포천2,0,5.3,7.0,13.5,2.3,6.6,35.5,381,3.090,2.153,0.057,0.097,0.021,4.2
2012,12,2012.12.21,삼포천2,0,4.0,7.8,13.8,2.8,7.1,38.8,550,3.209,2.604,0.105,0.103,0.009,5.1
2013,01,2013.01.08,삼포천2,0.361,2.4,8.4,12.1,3.6,8.9,28.0,379,3.948,2.813,0.299,0.052,0.003,4.6
2013,01,2013.01.17,삼포천2,0.359,0.8,7.6,14.3,5.0,18.4,366.6,523,3.724,2.565,0.288,0.151,0.017,12.6
2013,01,2013.01.21,삼포천2,0.692,5.0,7.2,13.3,3.9,8.4,46.3,467,3.461,2.454,0.015,0.055,0.004,4.8
2013,01,2013.01.30,삼포천2,0.912,6.1,7.0,13.7,3.6,8.0,23.5,470,3.894,3.003,0.312,0.064,0.005,5.6
2013,02,2013.02.05,삼포천2,0.825,5.0,6.9,13.7,2.9,8.2,53.9,308,3.582,2.363,0.503,0.090,0.044,5.7
2013,02,2013.02.14,삼포천2,0.298,4.8,7.0,13.2,3.1,15.2,114.1,414,3.734,2.619,0.457,0.175,0.041,7.4
2013,02,2013.02.20,삼포천2,0.261,2.0,7.0,14.2,2.1,8.8,29.3,437,3.878,2.941,0.394,0.100,0.021,5.1
2013,03,2013.03.05,삼포천2,0.269,6.0,7.4,12.2,3.4,8.9,78.3,393,3.861,2.748,0.125,0.180,0.010,6.7
2013,03,2013.03.14,삼포천2,0.454,8.9,7.7,12.2,3.2,8.2,35.3,389,3.366,2.405,0.039,0.080,0.007,4.8
2013,03,2013.03.20,삼포천2,0.899,11.3,7.0,9.7,5.2,15.0,110.8,344,4.384,2.595,1.000,0.223,0.137,9.3
2013,03,2013.03.25,삼포천2,0.391,9.6,7.6,11.5,3.8,14.4,75.4,330,4.115,2.925,0.627,0.140,0.071,8.3
2013,04,2013.04.03,삼포천2,0.274,12.2,7.3,10.8,3.7,11.5,77.5,368,3.330,2.442,0.065,0.107,0.023,5.0
2013,04,2013.04.11,삼포천2,0.265,11.5,7.8,10.5,3.1,8.1,90.4,232,3.032,2.189,0.267,0.065,0.029,3.8
2013,04,2013.04.15,삼포천2,0.303,15.5,7.6,10.2,4.2,11.3,112.7,319,3.235,2.091,0.189,0.125,0.047,7.3
2013,04,2013.04.24,삼포천2,0.455,15.0,7.0,10.4,3.2,9.3,93.9,318,3.318,1.948,0.185,0.129,0.039,5.9
2013,05,2013.05.03,삼포천2,0.068,18.9,7.5,9.9,4.9,15.9,107.9,358,4.044,2.177,0.478,0.244,0.086,4.2
2013,05,2013.05.08,삼포천2,0.030,20.3,7.4,7.3,4.4,11.6,109.3,393,3.340,2.144,0.434,0.134,0.072,7.1
2013,05,2013.05.16,삼포천2,0.043,22.3,7.5,8.1,4.2,7.4,35.9,403,3.412,2.196,0.315,0.064,0.024,4.6
2013,05,2013.05.23,삼포천2,0.244,24.8,7.7,10.6,7.0,12.0,39.3,534,3.498,2.104,0.189,0.048,0.007,6.0
2013,05,2013.05.29,삼포천2,1.959,19.6,7.0,7.2,6.5,15.0,125.6,354,5.060,2.676,1.218,0.200,0.081,9.0
2013,06,2013.06.05,삼포천2,1.730,28.2,8.2,12.8,16.0,26.9,119.2,463,4.696,1.773,0.276,0.160,0.027,8.5
2013,06,2013.06.12,삼포천2,1.948,23.4,7.2,5.6,7.3,14.0,56.7,492,2.567,1.160,0.217,0.103,0.031,9.1
2013,06,2013.06.19,삼포천2,0.727,24.4,7.1,5.7,2.7,13.4,58.2,447,2.378,0.905,0.246,0.197,0.039,7.8
2013,06,2013.06.25,삼포천2,1.528,26.5,7.3,4.8,4.4,12.9,80.6,315,2.813,1.335,0.539,0.108,0.044,8.3
2013,07,2013.07.03,삼포천2,0.000,26.3,7.6,6.8,3.2,14.1,118.5,328,2.213,0.760,0.250,0.210,0.045,9.4
2013,07,2013.07.11,삼포천2,1.157,29.1,7.1,6.2,2.3,8.9,150.2,273,2.668,1.552,0.176,0.326,0.091,7.2
2013,07,2013.07.17,삼포천2,0.230,28.9,7.5,7.1,1.9,11.2,220.4,198,2.390,1.619,0.021,0.196,0.078,8.2
2013,07,2013.07.24,삼포천2,3.210,27.1,7.2,6.6,3.0,10.9,180.4,314,2.612,1.394,0.148,0.183,0.053,4.6
2013,07,2013.07.31,삼포천2,1.249,28.7,7.4,6.0,3.6,9.2,79.6,282,2.636,1.274,0.209,0.206,0.036,7.0
2013,08,2013.08.08,삼포천2,1.183,30.9,7.3,6.3,5.6,12.4,82.7,270,2.455,1.046,0.109,0.281,0.073,8.0
2013,08,2013.08.21,삼포천2,1.168,31.2,7.9,7.2,4.6,16.5,178.7,344,1.148,0.143,0.031,0.277,0.063,9.9
2013,08,2013.08.28,삼포천2,1.110,28.6,7.2,4.8,1.4,8.9,89.4,165,1.829,0.800,0.263,0.129,0.064,5.0
2013,09,2013.09.04,삼포천2,1.179,24.6,7.5,6.6,2.8,9.4,90.2,209,1.592,0.717,0.102,0.213,0.048,6.3
2013,09,2013.09.12,삼포천2,1.025,24.4,7.5,7.4,5.1,10.3,114.0,253,1.349,0.416,0.093,0.189,0.038,7.6
2013,09,2013.09.26,삼포천2,0.461,22.3,7.3,7.6,3.6,8.9,170.6,261,1.441,0.654,0.050,0.195,0.028,6.6
2013,10,2013.10.10,삼포천2,0.591,21.2,7.3,6.8,2.7,7.2,92.6,281,1.791,0.862,0.091,0.184,0.031,5.6
2013,10,2013.10.16,삼포천2,0.458,17.6,7.7,8.6,4.3,12.2,175.4,352,2.002,0.953,0.123,0.277,0.023,4.9
2013,10,2013.10.24,삼포천2,0.294,18.7,7.6,7.3,7.5,12.3,474.0,339,2.470,1.115,0.015,0.433,0.009,9.5
2013,10,2013.10.29,삼포천2,0.235,15.4,7.9,8.5,3.1,8.6,103.2,323,2.501,1.575,0.002,0.209,0.007,5.9
2013,11,2013.11.06,삼포천2,0.191,16.2,7.1,8.9,3.4,8.0,98.0,389,2.203,1.425,0.024,0.198,0.023,4.0
2013,11,2013.11.14,삼포천2,0.239,10.8,8.3,10.4,2.1,7.4,84.4,403,2.209,1.463,0.166,0.168,0.038,5.9
2013,11,2013.11.20,삼포천2,0.406,8.5,7.6,12.9,2.9,7.2,106.2,437,2.528,1.855,0.141,0.188,0.029,4.5
2013,11,2013.11.25,삼포천2,0,9.5,7.1,11.5,3.9,8.8,124.8,561,2.756,1.688,0.319,0.189,0.041,6.9
2013,12,2013.12.05,삼포천2,0.250,6.8,7.4,9.9,3.9,19.5,20.7,307,3.713,2.156,0.602,0.167,0.073,7.1
2013,12,2013.12.10,삼포천2,0.329,5.6,7.2,14.1,4.5,10.3,202.6,514,3.768,2.304,0.364,0.216,0.024,5.9
2013,12,2013.12.18,삼포천2,0.330,4.8,7.0,11.9,2.0,5.7,12.9,502,3.119,2.407,0.206,0.059,0.012,5.5
2014,01,2014.01.09,삼포천2,0,1.7,8.5,12.8,8.8,20.2,260.2,480,3.909,2.434,0.232,0.253,0.011,9.9
2014,01,2014.01.16,삼포천2,0,2.5,8.1,17.7,3.2,8.1,15.1,546,3.202,2.540,0.043,0.069,0.004,5.3
2014,01,2014.01.23,삼포천2,0,2.7,9.3,14.8,5.1,10.2,32.5,602,3.046,2.155,0.006,0.078,0.004,6.6
2014,01,2014.01.27,삼포천2,0,2.3,8.4,13.5,5.3,11.3,65.2,664,3.826,2.664,0.023,0.137,0.006,6.3
2014,02,2014.02.06,삼포천2,0,1.7,8.6,14.7,4.8,11.0,48.9,597,3.571,2.287,0.076,0.137,0.005,7.3
2014,02,2014.02.12,삼포천2,0,4.8,8.8,15.8,4.5,9.2,35.4,523,3.380,2.419,0.012,0.080,0.004,6.3
2014,02,2014.02.20,삼포천2,0,6.5,7.6,11.8,2.6,7.0,25.3,521,2.844,2.427,0.042,0.080,0.003,4.8
2014,02,2014.02.26,삼포천2,0,8.6,8.0,12.1,3.0,7.0,63.4,665,2.652,2.118,0.025,0.127,0.004,5.4
2014,03,2014.03.06,삼포천2,0,7.0,7.6,12.4,2.5,7.7,42.3,667,2.957,2.258,0.036,0.125,0.004,4.6
2014,03,2014.03.12,삼포천2,0,7.0,7.5,11.8,2.2,6.5,29.8,732,3.704,2.767,0.259,0.080,0.003,4.4
2014,03,2014.03.19,삼포천2,0,11.3,7.7,10.4,5.4,9.9,59.2,625,3.755,1.166,0.273,0.227,0.014,4.5
2014,03,2014.03.26,삼포천2,0,12.1,7.2,10.2,5.0,5.8,41.3,591,4.552,2.741,0.709,0.109,0.008,5.1
2014,04,2014.04.02,삼포천2,0,16.3,7.6,9.2,4.0,12.0,47.5,529,5.280,3.541,0.740,0.104,0.029,6.9
2014,04,2014.04.09,삼포천2,0,16.8,7.8,12.8,5.4,9.2,28.2,518,4.460,3.259,0.196,0.110,0.002,6.1
2014,04,2014.04.17,삼포천2,0,17.5,7.6,8.9,4.5,9.9,81.6,528,3.244,2.684,0.128,0.137,0.004,5.4
2014,04,2014.04.23,삼포천2,0,18.2,8.1,9.9,4.0,7.7,41.3,562,3.524,2.622,0.175,0.115,0.004,6.0
2014,05,2014.05.14,삼포천2,0,20.0,7.6,7.7,3.7,4.9,46.8,499,3.338,1.819,0.429,0.154,0.042,5.4
2014,05,2014.05.22,삼포천2,0,24.8,7.3,10.7,3.0,8.3,47.5,711,3.259,1.504,0.366,0.157,0.034,7.2
2014,05,2014.05.28,삼포천2,0,23.2,7.3,5.7,4.0,6.1,135.2,702,3.240,1.462,0.253,0.245,0.031,9.6
2014,06,2014.06.12,삼포천2,0,26.1,8.3,6.5,2.4,5.8,60.7,487,2.367,0.944,0.086,0.197,0.017,10.7
2014,06,2014.06.18,삼포천2,0,27.7,7.6,7.7,4.0,17.3,54.0,497,1.989,0.768,0.089,0.166,0.020,11.1
2014,06,2014.06.25,삼포천2,0,26.6,8.5,8.2,9.7,17.5,81.6,456,2.363,0.674,0.073,0.235,0.015,10.5
2014,07,2014.07.03,삼포천2,0,24.6,7.8,5.9,6.9,17.6,266.6,539,1.719,0.370,0.211,0.232,0.030,10.1
