date,WT,pH,EC,DO,TB,TOC,TN,TP,Chla,pct,Temp
2016-03-03,8.1,7.8,294,12.1,9.1,4.2,4.602,0.094,83.6,,10
2016-03-04,9.3,8.4,300,13,84.7,4.6,4.721,0.105,106.5,18,11.8
2016-03-05,9.4,7.7,307,11.2,94.1,4.3,4.902,0.093,82.5,22.2,15.1
2016-03-06,10.1,7.2,327,8.8,54.9,3.8,5.424,0.091,49,0.1,12.2
2016-03-07,11.8,6.8,354,4.6,30.6,4.5,6.541,0.129,36.4,0,11.9
2016-03-08,12.2,6.7,318,1.8,21.6,4.2,6.241,0.185,20.5,5.2,6.5
2016-03-09,11.9,6.7,266,1.3,23.7,3.6,5.611,0.176,12.6,0,3
2016-03-10,11.4,6.7,227,2,29,3.6,5.168,0.169,9.8,,1.3
2016-03-11,11,6.7,209,3.3,29.9,3.7,5.062,0.161,8.5,0,1.4
2016-03-12,11.2,6.8,204,4.1,26,3.8,4.696,0.148,8,,4.1
2016-03-13,10.6,6.8,205,4.2,21.5,3.6,4.446,0.133,8.3,0,5.2
2016-03-14,10.2,6.9,209,4.1,18.4,3.4,4.336,0.127,8.4,,4.9
2016-03-15,11.1,6.9,211,4.3,14.6,3.4,4.403,0.121,8,,7.2
2016-03-16,10.9,6.9,210,5.1,11.5,3.4,,0.109,10.8,,9.6
2016-03-17,11.6,6.9,210,6.8,9.7,3.5,,0.101,14.8,0,12.4
2016-03-18,11.7,7,217,7.3,8.8,,4.195,0.103,30.5,9.7,12
2016-03-19,11.8,7.1,220,7.7,8.4,3.3,4.066,0.104,38.8,,11.6
2016-03-20,11.9,7.1,225,7.9,8,4.2,3.955,0.1,40,,9.2
2016-03-21,12.5,7.2,230,8.2,7.8,4.2,,0.092,45.9,,10.1
2016-03-22,12.4,7.4,234,9.6,23.7,3.3,4.059,0.078,50.1,,9.6
2016-03-23,12,7.4,239,10.5,39.4,3.4,4.109,0.075,58,,8.4
2016-03-24,12.1,7.8,246,10.4,9.1,3.5,4.07,0.079,67.3,,7.3
2016-03-25,12.8,8.3,250,11.5,7.4,3.6,4.053,0.082,79,,6.7
2016-03-26,12.8,8.2,252,11,7.2,3.4,,0.074,71.4,,5.2
2016-03-27,12.9,7.8,260,10.2,11.7,3.3,,0.068,60.1,,7.1
2016-03-28,13,7.7,268,10.1,25.2,3.4,,0.058,53.4,,9.8
2016-03-29,12.9,7.5,275,9.4,6.7,3.2,,0.052,52,,12
2016-03-30,14.1,7.5,280,9.2,5.8,3.2,,0.052,34.6,,15.4
2016-03-31,14.4,7.5,286,9.1,4.5,3.1,,0.051,18.2,,15
2016-04-01,15.2,7.3,293,8.1,3.6,3,,0.05,11,,15.7
2016-04-02,15.4,7.2,298,7,3.3,2.9,,0.053,7,,16.6
2016-04-03,16,7.2,301,6.9,3.1,2.9,,0.059,9,2.6,14.1
2016-04-04,,,,,,3.1,,0.066,13.2,0.8,13.4
2016-04-05,15.9,7.2,316,7.7,2.1,3.1,4.036,0.055,10,,12.9
2016-04-06,15.4,7,323,6.4,2.1,3.2,4.051,0.053,7.7,27.8,12.5
2016-04-07,15.2,6.9,333,4.1,3.7,3.3,4.274,0.069,8.2,16.3,13
2016-04-08,16.3,6.9,347,3.4,4.1,3.3,4.172,0.08,6.7,,15.4
2016-04-09,17.1,6.9,355,3.5,3.4,3.3,4.294,0.083,5.7,,17
2016-04-10,18,6.8,369,2.5,2.6,3.4,4.669,0.087,6.6,,16.9
2016-04-11,17.5,6.7,378,2,2.4,3.5,4.785,0.086,8.1,,14.5
2016-04-12,17.3,6.7,372,1.4,2.5,3.4,4.882,0.094,11.5,0.1,15.1
2016-04-13,17.8,6.7,350,1.7,3,3.6,4.861,0.109,47.3,10.2,16.9
2016-04-14,17.9,7.1,330,,3.3,3.8,4.485,0.11,31.4,,17.2
2016-04-15,18.1,7.3,309,9,3.7,3.7,4.037,0.101,42.9,,15.9
2016-04-16,17.9,7.2,290,8.4,3.4,3.3,3.575,0.09,43,35.1,15.8
2016-04-17,17.3,7,275,6.5,8.3,3.2,3.37,0.108,17.4,0.9,12.6
2016-04-18,17.5,7,280,6.1,7,3.3,3.594,0.11,12.2,0,13.3
2016-04-19,18.1,7,290,6.8,6.2,3.5,4.025,0.115,15.4,,14.3
2016-04-20,17.8,7,283,7.9,4.6,3.8,4.142,0.123,31.2,0.1,16
2016-04-21,17.4,6.9,238,7.4,6.8,3.5,3.866,0.112,29.1,27.2,15.1
2016-04-22,17.9,7,198,8.4,9.6,3.5,3.306,0.105,30.4,,17.9
2016-04-23,18.6,7.4,208,9.4,8.4,3.8,3.39,0.103,49.2,,17.1
2016-04-24,18.7,7.7,213,10.5,6.8,4.1,3.564,0.125,62.7,,17.3
2016-04-25,19.5,7.7,213,10.6,5.2,3.6,3.426,0.107,49.8,,18.6
2016-04-26,19.3,7.9,207,10.8,4.7,3.6,3.259,0.09,50.9,11.3,18.7
2016-04-27,19,7.5,198,9.2,6.8,3.4,3.248,0.081,53,43.6,13.1
2016-04-28,18.2,7,215,6.5,21.2,3.8,3.815,0.139,31.5,9,14.5
2016-04-29,18,6.9,194,6.1,18.1,3.6,3.751,0.17,16.2,,15.5
2016-04-30,18,6.9,173,6.8,12.7,3.4,3.258,0.136,16.6,,17
2016-05-01,18.2,7,166,7.3,10.3,3.2,3.019,0.114,19.6,,19.3
2016-05-02,18.5,7,164,7.7,9.1,3.1,2.935,0.1,25,18.2,19.2
2016-05-03,18.6,7,175,7,12.6,2.7,3.224,0.106,19.5,18.6,15.5
2016-05-04,19,7,209,6.4,15,3,3.696,0.127,17.4,,16.6
2016-05-05,19.3,6.9,204,6.2,11.3,3.1,3.691,0.135,15.8,0,18.5
2016-05-06,19.1,6.9,183,6.6,9.4,2.8,3.45,0.127,15,0,19.9
2016-05-07,19,6.9,174,7.1,7.8,3,3.129,0.115,18.4,,17.3
2016-05-08,19.5,7.2,169,9.2,6.9,3.3,2.941,0.105,37,0,18.9
2016-05-09,19.5,7.6,170,10.5,5.7,3.3,2.877,0.085,68.6,0,17.1
2016-05-10,18.9,7.3,174,9.8,4.6,2.9,,0.062,61.1,24.4,14.6
2016-05-11,19.9,7.6,184,9.7,5,2.9,2.716,0.076,52.1,0,17.1
2016-05-12,20.3,7.9,197,10.8,4.2,2.9,2.779,0.069,58.8,,19
2016-05-13,20.7,8,207,10.7,3.4,3.1,2.81,0.061,53.6,,18.3
2016-05-14,21.8,8.6,215,11.9,2.6,3.3,2.933,0.057,68.9,,20.1
2016-05-15,21.9,8.5,227,11.1,2.9,3.3,3.311,0.059,69.8,12.4,19.3
2016-05-16,21.2,7.8,227,9.4,3.7,3.1,3.429,0.058,58.4,5.3,15.6
2016-05-17,22.5,8.9,227,12.1,,3.4,3.238,0.057,53.3,,19.2
2016-05-18,22.7,8.5,229,11.4,,3.2,3.133,0.042,55.7,,22.6
2016-05-19,23.6,9.1,230,12.6,,3.4,3.033,0.044,53.3,,22.1
2016-05-20,24.4,9.2,232,12.3,3,3.4,2.844,0.038,36.1,,22.9
2016-05-21,25.3,9.2,235,11.5,3.1,3.6,2.86,0.055,25.1,,23.7
2016-05-22,25.6,9.1,242,11,3.6,3.8,2.908,0.068,20.6,,23.5
2016-05-23,25.3,8.9,250,9.8,4.3,3.6,3.024,0.074,18.3,,23.2
2016-05-24,24.4,8.6,257,8.7,4.9,3.5,3.092,0.068,20.2,23.6,18.8
2016-05-25,24.2,7.8,263,7.6,5.4,3.5,3.204,0.057,15.7,,20.4
2016-05-26,24.3,7.4,271,7,5.3,3.6,3.433,0.068,14.6,,21.9
2016-05-27,24.9,7.2,278,6.1,5.4,3.7,3.619,0.086,18.8,0,23.3
2016-05-28,24.7,7.3,281,6.4,5.3,3.9,3.713,0.092,32.4,0.4,21.5
2016-05-29,24.7,7.2,289,6.9,5.5,4,3.881,0.092,41.2,1.6,20.7
2016-05-30,24.5,7,295,6.6,6.4,4.3,4.037,0.097,43.1,,22.3
2016-05-31,24.5,7.2,297,7.4,7.4,4.2,3.981,0.07,40.8,,22.1
2016-06-01,25.2,7.5,298,8.5,7.6,4.5,4.001,0.061,52.3,,22.5
2016-06-02,25.6,7.9,296,10,8.8,4.6,3.911,0.076,65.6,,22
2016-06-03,25.5,7.9,291,9.5,9.2,4.8,3.836,0.082,71.8,,22.7
2016-06-04,24.9,7.7,287,8.5,9.4,5.1,3.9,0.08,79,17.7,18.4
2016-06-05,25.1,7.7,287,8.1,9.3,4.9,3.978,0.113,69,,21
2016-06-06,24.5,7.2,292,7,7.8,4.9,3.882,0.113,61.5,0.4,20.1
2016-06-07,24.5,7.2,294,6.8,7.2,4.9,3.983,0.103,53.9,3.7,21.4
2016-06-08,24.7,7.3,298,6.8,6.5,5,4.18,0.084,48.7,,22.5
2016-06-09,25.3,7.4,300,8,6.8,5.1,4.339,0.103,57.2,0,23.4
2016-06-10,25.1,7.6,301,8.7,7.4,5,4.385,0.106,68.1,,23.7
2016-06-11,26.1,8.7,300,9,9.6,5.9,4.353,0.094,100.4,,24.3
2016-06-12,26.3,8.9,299,6.2,11.3,6.4,4.457,0.096,87.7,0,24.1
2016-06-13,25.8,8.4,297,6.8,9.4,5.9,4.271,0.066,63.2,,24.1
2016-06-14,25.6,7.8,290,8.4,8.7,5.4,4.149,0.051,61.5,,23.6
2016-06-15,25.4,7.8,287,8.1,11.5,5.5,4.203,0.056,79.4,2,22.3
2016-06-16,24.9,8,283,8.3,16.4,5.5,4.045,0.061,83.8,0.3,21.8
2016-06-17,24.9,8.6,278,11.3,20.7,5.9,3.736,0.069,92.4,,23.6
2016-06-18,24.9,8.6,277,10.9,18.4,5.9,3.718,0.071,80.3,0,23.9
2016-06-19,26.1,9.2,278,13.2,30.4,6.5,4.011,0.093,115.1,0.4,25.8
2016-06-20,25,8.4,283,9.8,20.6,5.8,3.908,0.074,76.5,19.4,22.9
2016-06-21,25.8,8.3,291,10,30.5,5.6,4.149,0.083,96.1,0,25.4
2016-06-22,25.1,7.3,295,6.6,20.1,5.3,4.288,0.082,,12.1,22.8
2016-06-23,25.6,7.3,293,6.4,16.4,5.1,4.315,0.099,49.8,,25.2
2016-06-24,24.7,6.9,286,3,21,4.6,4.321,0.114,27.1,60.1,22.2
2016-06-25,24.3,6.8,257,2.6,41.4,4.5,4.777,0.204,10.9,,23.2
2016-06-26,24.6,6.8,250,2.5,23.7,4.4,4.749,0.205,9.1,,24.1
2016-06-27,24,6.8,238,2.5,14.2,4.2,4.49,0.18,10.6,0,22.3
2016-06-28,24.2,6.8,230,3.6,11.6,4.2,4.343,0.168,16.1,,22.9
2016-06-29,23.9,6.8,218,4.1,9.3,4.2,4.266,0.154,21.8,,23
2016-06-30,24,6.9,202,4.3,7.1,4.1,4.048,0.139,20.4,0,24.8
2016-07-01,23.7,6.9,195,3.6,7.4,3.9,3.783,0.133,18,70.6,24.7
2016-07-02,23,6.7,171,3.4,70.7,4.3,4.689,0.206,11,44.9,23
2016-07-03,21.8,6.7,123,4.1,87.1,4.1,4.681,,10.2,70.6,21.9
2016-07-04,20.5,6.6,100,5.3,95.7,4.4,4.996,0.283,9.8,0.8,25.7
2016-07-05,21.4,6.7,109,7.1,41.4,3.6,3.815,0.188,4.2,47.5,26.9
2016-07-06,23,6.7,136,6.3,22,3.1,3.644,0.173,4.5,26.9,26.5
2016-07-07,25.3,6.6,138,5.4,17.4,2.7,3.413,0.18,5.2,1.2,26.6
2016-07-08,26.5,6.8,132,7,19.1,2.9,3.321,0.168,12.3,0,26.6
2016-07-09,27.1,7.3,136,9.2,17.8,3.2,3.332,0.164,26.6,,27.8
2016-07-10,27.2,7.9,142,11.9,13.6,3.3,3.211,0.149,45.9,,27.4
2016-07-11,26.9,8.2,148,11,8.8,3.2,3.01,0.108,50.4,1,26.5
2016-07-12,26.4,7.4,165,8.3,5.5,2.9,3.078,0.101,36.7,17,24.5
2016-07-13,26.8,7.2,187,7.3,6,2.8,3.248,0.126,30.9,0,26.6
2016-07-14,26.5,7.1,195,6.7,6.4,2.8,3.259,0.122,39.2,,25.8
2016-07-15,26.5,7.4,198,6.6,7.3,3,3.327,0.122,46.2,0,26
2016-07-16,25.8,7.1,202,5.3,7.2,3.3,3.311,0.117,37.9,19.3,23.5
2016-07-17,25.7,6.9,206,3.8,7.5,2.9,3.341,0.131,20.4,,24.4
2016-07-18,26.4,7,209,4.9,7,2.9,3.27,0.125,18.4,,25.2
2016-07-19,26.4,7.5,208,7.1,7.6,3.2,3.258,0.113,34.4,,26.9
2016-07-20,27.2,8.2,213,9.7,9.6,4.1,3.276,0.107,61.7,,27.3
2016-07-21,27.2,7.9,222,8.9,7.5,3.9,3.394,0.112,44.3,,27.4
2016-07-22,27.4,8,228,9.1,7.2,3.2,3.514,0.106,41.8,,27.3
2016-07-23,27.8,8.2,231,9,8,3.2,3.434,0.11,45,,27.9
2016-07-24,28.1,8.6,232,9.5,8.2,3.5,3.386,0.1,53.4,,29.3
2016-07-25,27.8,8.3,232,9.1,8.9,3.3,3.358,0.089,48,,29.6
2016-07-26,27.9,8.3,236,8.8,9.3,3.7,3.342,0.075,52.2,,29.8
2016-07-27,27.6,7.9,242,6.8,10.1,3.5,3.415,0.08,43.9,1.4,28.8
2016-07-28,28,7.9,245,6.3,10.6,3.3,3.311,0.088,45.8,0.1,29.7
2016-07-29,28.1,7.7,246,6,6.5,3,3.192,0.08,31.9,,30.5
2016-07-30,29.4,8.4,252,9,8.9,3.9,3.103,0.088,36.7,,30.4
2016-07-31,29.8,8.7,254,9.2,8.3,4.3,3.041,0.075,33.7,,30.2
2016-08-01,29.6,8.4,258,6.9,6.3,3.8,3.024,0.075,22.2,,30
2016-08-02,29,8.1,262,5.7,6.5,3.9,3.093,0.073,23.1,0.1,28.1
2016-08-03,,,,,,,3.322,0.136,,7.1,26.6
2016-08-04,28.3,8.6,269,7.1,28.7,5.4,3.656,0.153,121.9,0,28.6
2016-08-05,28.9,8.9,284,9.8,42,6.8,3.988,0.191,206.2,0,29.7
2016-08-06,29.7,8.9,294,10.7,22.4,6.5,3.609,0.148,72.4,0.1,29.7
2016-08-07,28.6,8.2,294,7,17.3,5.9,3.648,0.138,59.2,6,27.5
2016-08-08,29,8.2,298,7.7,23.7,5.9,3.781,0.14,73.4,18.2,27.9
2016-08-09,28.9,8.7,302,7.9,33.3,7.1,3.966,0.145,98.4,0.4,27.5
2016-08-10,28.9,9.1,303,6.1,29.1,7.7,4.008,0.145,107.2,,29.5
2016-08-11,29.4,9,289,4.3,14.4,6.8,3.369,0.098,50.9,,30.6
2016-08-12,29.2,8.9,280,6.8,12.7,5.9,3.36,0.08,40.5,,30.6
2016-08-13,28.9,8.2,273,7.8,11.2,,3.755,0.083,41,,30.1
2016-08-14,28.7,8.1,266,7.3,12.2,,3.739,0.101,46.5,,29.5
2016-08-15,28.4,8,264,6.7,11.2,5.5,3.711,0.102,46.7,0.3,28.8
2016-08-16,28.7,7.9,264,6,6.4,4.5,3.476,0.098,24.4,,28.7
2016-08-17,28.8,8.4,262,7.8,8.7,4.7,3.369,0.105,30.5,5.4,28.4
2016-08-18,29.1,8.7,262,9.2,26.6,5.4,3.294,0.113,80.5,,28.9
2016-08-19,29.5,9.3,249,11,23.4,8.2,3.915,0.211,108.7,,29.6
2016-08-20,29.8,9.2,251,9.6,28.1,6.8,4.123,0.23,108.8,0.5,29.9
2016-08-21,29.4,8.7,249,6.6,15,5.6,3.616,0.19,47.1,,29.9
2016-08-22,28.7,7.9,252,3.7,8.7,3.9,3.332,0.159,25.8,,29.8
2016-08-23,28,7.8,255,3.8,15.2,3.7,3.403,0.161,48.5,10.6,27.9
2016-08-24,28.4,8.3,254,4.5,25.8,4.2,3.287,0.181,80.1,,29.1
2016-08-25,28.9,8.2,254,5.5,16.6,4.3,3.303,0.165,44,,28.8
2016-08-26,27.5,7.3,254,3.1,10.7,3.2,3.316,0.161,28.8,21.4,23.9
2016-08-27,26.3,7.1,257,2.2,19.7,3.1,3.331,0.192,67,3.9,22.2
2016-08-28,25.5,7,264,1.4,14.6,2.5,3.341,0.197,44.9,6.3,20.4
2016-08-29,24.9,6.9,273,1.2,10.2,2.3,3.16,0.2,25.3,,21.9
2016-08-30,24.2,6.9,275,1.6,9.7,2.1,3.385,0.189,20.1,0.7,22.7
2016-08-31,23.4,6.9,272,1.7,10.6,1.9,3.588,0.174,20,0,24.6
2016-09-01,23.4,6.9,271,2.6,9.5,2.1,3.314,0.169,18.5,,26.5
2016-09-02,22.9,6.9,271,2.6,8.6,1.9,3.025,0.158,15.7,2.7,21.6
2016-09-03,24.1,7.1,269,4.7,7.6,2.1,,0.151,23.9,,25.8
2016-09-04,24.1,7.1,268,5.1,5.7,2,3.516,0.138,21.5,4,26.9
2016-09-05,23.4,7,266,4.7,5.5,1.9,3.417,0.133,23.3,,26.2
2016-09-06,23.4,7,268,6.3,5.5,1.9,3.393,0.139,25.5,,24.3
2016-09-07,23.2,7.3,267,6.8,5.4,2.7,3.401,0.149,18.3,0,23.4
2016-09-08,23,7.3,265,7.3,5.3,3.8,3.302,0.138,13.3,,23.9
2016-09-09,22.9,7.2,265,6.9,5.3,3.7,3.183,0.134,14.1,0,24.2
2016-09-10,22.8,7.1,270,6.7,4.8,3.7,3.236,0.133,19.1,32.9,23
2016-09-11,22.9,7.5,278,8.3,6.1,4,3.28,0.128,43.2,1.7,23
2016-09-12,23,7.2,298,7.7,7.7,4.6,3.385,0.131,47.4,3.2,23.1
2016-09-13,23.4,7.5,302,9,4.7,3.6,3.467,0.121,41.2,,24.8
2016-09-14,23.3,7.6,299,9.6,5,3.5,3.421,0.11,46.3,,24.3
2016-09-15,23.1,7.1,294,7.9,4.1,3,3.311,0.114,32.2,,24.6
2016-09-16,22.3,6.9,292,6.5,4.4,2.8,3.285,0.115,27.7,17.9,21.7
2016-09-17,,6.6,233,3.7,49.7,2.8,3.748,0.173,15.6,122.9,20.5
2016-09-18,,6.4,125,5.3,66.8,3.5,3.743,0.247,6.4,11.6,20.2
2016-09-19,,6.5,123,6.4,34.9,2.8,3.427,0.222,4.6,,21.3
2016-09-20,,6.5,126,6.5,22.3,2.8,3.268,0.181,4.7,,21.2
2016-09-21,,6.6,131,7.4,15.7,3.4,3.165,0.169,7.8,,20.4
2016-09-22,,6.7,137,7.9,12.2,3.7,3.142,0.162,16.3,,21.5
2016-09-23,,6.9,140,8.4,9.5,3.9,3.083,0.148,23.5,,21.7
2016-09-24,,8,152,12.1,6.7,4.7,3.342,0.164,71.9,,22.6
2016-09-25,,8.9,162,14.9,5.5,4.5,3.318,0.137,94.6,,23
2016-09-26,,8.8,172,14.2,5.2,4.5,3.539,0.114,82.2,2,23.7
2016-09-27,,8.4,177,13.2,4.4,4.6,3.625,0.12,53.5,0.7,25.7
2016-09-28,,7.3,186,10.4,3.8,4.1,3.558,0.116,32.6,9.4,21.9
2016-09-29,24,7,187,8.3,2.8,3.9,3.682,0.1,17.1,0.4,21.2
2016-09-30,23.6,6.8,203,6.3,3.6,3.4,3.827,0.107,9.8,41.8,18.5
2016-10-01,23.2,6.6,231,,5.3,3.2,4.027,0.121,11.6,18.1,20.4
2016-10-02,23.3,6.6,257,,8.4,3.4,4.298,0.131,12.6,1.5,23.5
2016-10-03,23.7,6.8,257,5.4,6.7,3.3,4.373,0.149,19.5,1.7,24
2016-10-04,23.5,6.6,245,4.6,7.5,3.4,4.346,0.174,17.8,5.4,23.5
2016-10-05,22.9,6.5,197,4.6,31,3.8,4.422,0.223,12,65.3,21.1
2016-10-06,22.3,6.4,129,6.1,40.6,4.8,4.204,0.262,6.5,,20.1
2016-10-07,21.8,6.4,128,5.9,19,4.1,3.045,0.204,6.3,10.1,18.4
2016-10-08,21,6.5,137,6.4,34.1,4,3.393,0.222,5.4,32.7,17.8
2016-10-09,19.9,6.4,146,6.5,33,4.1,3.693,0.254,5.5,,13.9
2016-10-10,19.5,6.4,139,6.5,18.8,3.9,2.961,0.199,6.4,,14.8
2016-10-11,19,6.4,139,6.7,14.2,3.7,2.297,0.172,8.3,,15.8
2016-10-12,18.9,6.5,144,6.7,11.5,3.7,2.224,0.155,8.4,,16.7
2016-10-13,18.8,6.6,151,7.2,8.7,3.4,2.155,0.133,16.7,,15.8
2016-10-14,19.5,6.7,155,7.6,9.1,3.1,2.103,0.123,18.6,,17.5
2016-10-15,19.5,7,164,9.2,5.7,3.3,2.14,0.106,37.9,,18.7
2016-10-16,18.8,6.7,173,7.4,6.8,3.2,2.23,0.095,28,60.8,16.4
2016-10-17,19,6.5,225,,23.2,2.8,3.107,0.155,13.8,0.7,18.8
2016-10-18,19.5,6.5,201,,21,2.9,3.076,0.187,10.4,,18.1
2016-10-19,19.9,6.7,156,6.8,10.9,2.8,2.416,0.157,14.4,,18.5
2016-10-20,19.4,6.7,148,7.3,8.9,2.8,2.22,0.147,15.6,,17.4
2016-10-21,19.1,6.7,145,7.1,9,3,2.162,0.14,14.3,0,17.9
2016-10-22,19.3,6.6,147,6.8,10.7,2.9,2.248,0.139,14.1,0,18.4
2016-10-23,19.3,6.7,154,7.4,7.2,3,2.262,0.133,21,2.5,16.8
2016-10-24,19.1,6.6,160,6.6,7.1,2.8,2.284,0.129,18.3,0.6,16
2016-10-25,19,6.6,165,6.3,7.5,,2.314,0.122,17.3,6.8,16.6
2016-10-26,18.9,6.7,173,6.5,10.3,,2.321,0.111,23,0,15.2
2016-10-27,18.8,6.7,184,6.4,8.4,,,0.102,26.9,,15.7
2016-10-28,18.6,6.7,195,6.2,8.1,,,0.1,24.9,10.5,14.6
2016-10-29,,,,,,,,,,,11.3
2016-10-30,,,,,,,,,,,10.1
2016-10-31,,,,,,,,,,0,9.8
2016-11-01,,,,,,,,,,,6.6
2016-11-02,,,,,,,,,,,7.5
2016-11-03,,,,,,,,,,0,9.8
2016-11-04,,,,,,,,,,,11.4
2016-11-05,15.4,7.1,273,9.8,5,,4.685,0.069,34.7,,14.5
2016-11-06,15.5,7.3,274,10.6,4,,4.567,0.068,38.4,,14.1
2016-11-07,15.6,7.3,272,10.7,4.2,,4.475,0.065,38.7,0,15
2016-11-08,15.1,7.3,274,10.5,5.8,,4.379,0.065,40.2,1.8,9.2
2016-11-09,14.2,7.5,280,10.9,7.4,,4.542,0.079,47,,5.8
2016-11-10,13.8,7.5,282,11.3,6.8,,4.775,0.084,53.8,5.4,8.5
2016-11-11,13.9,7.6,283,11.2,5.5,,5.247,0.081,48.1,0.8,10.4
2016-11-12,13.8,7.4,283,10.5,4.5,,5.385,0.073,35.6,,12.3
2016-11-13,14.1,7.6,282,11.2,3.7,,5.543,0.067,44,2.7,14.7
2016-11-14,14.1,7.5,285,10.7,3.4,,5.844,0.062,47.7,2.5,15.8
2016-11-15,13.8,7.2,290,8.6,5.3,,5.896,0.065,36.8,,10.7
2016-11-16,13.9,7.3,294,8.5,4.9,,5.827,0.064,27,,9.2
2016-11-17,13.8,7.2,297,8.5,4.2,,5.704,0.061,23.9,,13.6
2016-11-18,13.5,7.3,309,8.2,3.7,,5.852,0.059,26.1,7.3,11.9
2016-11-19,13.8,7.2,315,7.8,3.6,,5.75,0.066,32,1.2,14.7
2016-11-20,14.1,7,319,7.2,3.9,,5.239,0.068,16.4,,14.1
2016-11-21,13.8,6.9,323,,5,,5.046,0.069,15.9,0,13.8
2016-11-22,13.5,6.9,326,,6.1,,4.721,0.075,11.5,,7.5
2016-11-23,12.8,6.9,329,5.9,7.1,,4.561,0.079,11,,3.6
2016-11-24,12.1,7,331,6.1,6.7,,4.542,0.084,11.9,,2.7
2016-11-25,11.9,6.9,334,6.2,4.9,,4.562,0.083,13.4,,4.8
2016-11-26,11.4,6.9,335,5.8,5.4,,4.568,0.084,11.3,4.8,3.4
2016-11-27,11.4,6.9,337,5.7,4.7,,4.607,0.09,14.3,,5.9
2016-11-28,11.2,6.9,337,5.5,5.2,,4.525,0.092,11.7,,6
2016-11-29,10.9,6.9,336,5.6,5,,4.51,0.091,13,,5.3
2016-11-30,10.6,6.9,333,6.4,4.7,,4.437,0.09,17.2,5,5.8
2016-12-01,10.4,6.9,326,7.5,4.8,,4.343,0.091,17.7,0.7,7.1
2016-12-02,10.1,6.9,324,7.5,4.8,,4.663,0.092,12.8,,4.5
2016-12-03,10,6.9,324,7.9,4.1,,4.822,0.09,13.9,,5.1
2016-12-04,9.8,7,325,8.4,3.3,,4.79,0.086,20.2,0,6.5
2016-12-05,9.8,6.9,331,8.3,3.6,,4.903,0.085,25.5,,9.3
2016-12-06,9.3,7,336,8.5,4,,4.911,0.086,24.5,,3.9
2016-12-07,9,7,336,8.7,3.6,,5.022,0.087,28.4,0,2.4
2016-12-08,9.1,7.1,335,9.1,3.3,,5.164,0.082,26.8,0,5.5
2016-12-09,8.9,7.1,336,9.4,3.6,,5.216,0.081,35.1,1.4,6.1
2016-12-10,8.4,7.1,337,9,4,,5.344,0.081,34.2,,2.6
2016-12-11,8.2,7.1,339,9.1,3.6,,5.425,0.076,31.6,,3.2
2016-12-12,8.1,7.1,351,9.2,3.1,,5.462,0.069,35.3,0.3,6.9
2016-12-13,8.1,7.2,374,9.8,3.1,,6.129,0.061,48.7,,7.2
2016-12-14,7.7,7,385,9.1,3.9,,6.029,0.059,31.2,0,2.6
2016-12-15,7.3,7.1,398,9.5,4.2,,5.879,0.061,36.5,1.4,0.6
2016-12-16,7.1,7.2,403,9.7,4.1,,5.391,0.062,40.9,,0.5
2016-12-17,7.3,7.2,405,10.1,3.4,,4.973,0.063,38.5,,4.5
2016-12-18,7.2,7.3,406,10.4,3,,4.588,0.062,44.3,0,6.4
2016-12-19,7.6,7.3,410,11,2.8,,4.956,,50.3,8.5,10.2
2016-12-20,8.2,7.3,405,10.9,2.9,,5.119,0.06,46.2,,10.3
2016-12-21,8.1,7.3,410,10.6,3.5,,5.165,,46.3,11.4,12.8
2016-12-22,8.4,7.2,427,10.1,5.2,,5.521,,43.7,8.4,8.6
2016-12-23,7.9,7.1,442,9.2,6.5,,5.375,0.059,21.7,0.9,2.8
2016-12-24,7.7,7.1,445,,6.2,,5.235,0.06,21.2,,2.3
2016-12-25,7.9,7,450,,5.1,,5.244,0.058,15.3,0.1,4.9
2016-12-26,8,7,447,,3.9,,5.518,0.059,16.1,11.6,6.1
2016-12-27,7.9,6.9,433,7.4,6.3,,5.396,0.064,17.6,0,2.3
2016-12-28,7.7,6.9,428,7.7,6.7,,5.461,0.07,24.5,,-0.1
2016-12-29,7.5,6.9,416,7.5,6.3,,5.194,0.073,23.2,0.2,-0.4
2016-12-30,7.2,6.8,400,7.1,5.6,,5.044,0.083,11.1,,0.3
2016-12-31,7,6.8,387,6.9,4.8,,5.017,0.088,12,,1.9
2017-01-01,7.1,6.8,385,6.4,4.5,,5.047,0.099,9.7,,4.5
2017-01-02,7.5,6.7,379,5.9,3.4,,5.123,0.108,8.5,0,7.2
2017-01-03,7.2,6.7,360,6.3,3.5,,5.02,0.116,8.9,,5.7
2017-01-04,7.3,6.8,332,7.2,3.9,,4.939,0.117,8.1,,5
2017-01-05,7,6.7,318,7.3,4.2,,4.784,0.116,8.8,0,6.8
2017-01-06,7.3,6.9,298,8.6,4,,4.541,0.104,14.8,0,8.2
2017-01-07,7.1,7.1,291,10,4,,4.552,0.09,33.5,0,6.6
2017-01-08,7.4,7.4,292,10.6,4.5,,4.581,0.084,54.5,1.2,8.7
2017-01-09,7.2,7.5,298,,6.4,,4.668,0.085,64.6,0,5.1
2017-01-10,6.9,7.2,309,,7.1,,4.585,0.082,44,,2.8
2017-01-11,6.7,7.2,321,11.8,7.6,3.7,4.527,0.082,50.9,0,0.1
2017-01-12,6.6,7.3,322,11.9,7.3,3.8,4.591,0.082,58.8,0.1,2.3
