사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202209,수인선,소래포구,16,0,2775,492,7153,2923,18116,3606,14296,7069,8085,6851,6985,10383,8949,18216,11023,20479,13362,14604,16926,13529,19088,12580,17197,13840,14336,14334,11293,17761,7483,11465,5783,7033,5857,6722,4620,5533,2128,3882,39,778,0,0,0,0,0,0,20221003
202209,수인선,송도,18,1,2060,428,4442,1217,9352,2477,9222,3727,4555,2196,3841,2652,3635,2606,4068,3021,4055,2876,3379,3071,3965,3985,4228,5138,4468,6422,3892,8435,2210,5655,1486,3528,1290,3425,808,2547,367,1723,4,606,0,0,0,0,0,0,20221003
202209,수인선,숭의,15,0,3225,937,6234,3332,13093,7682,11741,11363,6284,4914,5844,3915,6004,3451,5905,4020,5476,4825,5355,4396,6274,4768,7106,6955,9750,8400,8822,11150,3986,6925,2632,4874,2418,4977,1619,3601,872,2349,6,698,0,0,0,0,0,0,20221003
202209,수인선,신포,6,0,1268,214,1436,951,2937,3627,3038,8547,2099,3594,1823,2477,2124,2482,2664,2829,2783,2896,2921,2727,3810,2958,5109,3374,5079,3751,6396,4806,2756,2555,2330,1714,1969,1585,1431,1222,536,704,1,219,0,0,0,0,0,0,20221003
202209,수인선,야목,1,0,191,25,486,484,1378,564,1225,688,820,356,659,369,639,316,572,427,591,422,563,410,621,513,835,641,921,714,1010,931,520,697,228,327,123,517,88,329,47,238,1,36,0,0,0,0,0,0,20221003
202209,수인선,어천,0,0,208,45,882,1462,1793,3471,1953,4489,1609,1350,1677,973,1635,1127,2243,1164,2429,1331,1537,1364,2361,1255,3128,1807,3609,1980,3473,2604,1366,1791,921,1108,534,1289,291,985,94,517,1,49,0,0,0,0,0,0,20221003
202209,수인선,연수,14,1,2534,647,6624,2254,15559,4574,13727,10884,7000,6356,6058,5597,5995,5515,6776,6100,7040,6305,6337,5965,6993,6800,7687,9374,9043,13588,10975,16328,5388,10153,4936,7505,5136,6579,4133,4562,2631,3099,47,735,0,0,0,0,0,0,20221003
202209,수인선,오목천,6,0,651,258,4569,3089,10380,4487,11047,12706,6907,8228,5003,4487,5124,3562,7194,4687,6277,5290,4612,3601,6892,4217,12369,6336,11945,6105,9917,11079,4388,7047,2718,3827,2449,3708,1822,4824,693,2891,7,305,0,0,0,0,0,0,20221003
202209,수인선,원인재,10,1,3389,615,7020,2445,14305,5637,15390,7538,9376,4370,6831,4419,6499,4742,6903,5477,6536,5838,5912,5900,6185,7580,6866,9659,7603,12398,7933,16311,4892,11275,4001,7842,3642,7555,2646,6688,1526,4846,38,991,0,0,0,0,0,0,20221003
202209,수인선,월곶,3,0,1443,379,5333,1443,11281,1830,10479,3036,6582,2864,4005,3315,3936,3946,4232,4138,3838,3603,3786,3654,4072,4292,4622,5833,4902,7654,5797,10127,3584,6227,2264,4220,2081,4444,1390,3361,576,2017,9,408,0,0,0,0,0,0,20221003
202209,수인선,인천,122,2,515,166,1142,932,2414,2894,1950,4948,1517,2254,1518,2684,1518,4304,1916,4471,2059,4131,2519,3882,2885,4357,4234,3887,2894,3675,2417,4558,1979,2962,1485,2221,1328,1661,851,1471,193,999,3,311,0,0,0,0,0,0,20221003
202209,수인선,인천논현,13,0,2364,760,6387,4515,16530,9438,14687,12322,8411,8802,7372,6430,7662,6016,8119,7264,7170,8294,7365,8493,8578,8768,10084,12116,12371,16363,12565,19405,7147,12257,6385,8259,6436,6769,4728,5843,2306,3885,10,812,0,0,0,0,0,0,20221003
202209,수인선,인하대,36,0,3309,563,9639,3089,23400,4614,17704,19396,8979,10842,8007,14893,8474,8036,10000,9999,9907,9805,10648,8934,13108,8823,18251,11569,17574,16579,15549,23104,8411,12873,6768,9443,6332,9016,5139,6685,2742,4827,88,1263,0,0,0,0,0,0,20221003
202209,수인선,호구포,7,0,2034,924,3779,4683,8116,18316,8212,23634,5043,4266,4459,2918,4675,3357,4942,3346,4667,3587,4706,3706,5124,3903,6674,5121,15266,6800,17397,8206,5698,6830,5876,4914,4252,4278,2005,3447,973,2840,2,589,0,0,0,0,0,0,20221003
202209,신림선,관악산(서울대),1,1,532,682,1309,1933,4617,3977,4988,11020,3585,14388,3497,12666,4875,8334,6186,6300,7820,6760,8873,5701,10958,5139,12107,3416,10830,3175,7863,3739,2776,3192,1513,2065,1266,1806,1001,1909,550,1334,119,804,0,70,0,0,0,0,20221003
202209,신림선,당곡,0,0,1305,114,3140,811,10190,2438,14770,6427,8722,4518,6065,3696,5461,3801,6012,4053,5999,4619,5531,4951,5544,6151,6056,6909,6836,8567,7197,13691,4136,10237,3436,5580,2258,5074,1634,4777,819,3073,194,1050,1,4,0,0,0,0,20221003
202209,신림선,대방,21,0,1087,195,1493,911,4569,2139,7630,4379,4658,2659,3224,1809,3089,1901,3469,2259,3471,2701,3320,2241,3606,2494,3854,3120,4914,3708,5422,5712,2711,3538,2276,2416,2127,2294,1565,2008,769,1509,155,647,1,40,0,0,0,0,20221003
202209,신림선,보라매,4,1,1050,217,2008,992,5468,3411,9480,10103,5762,3343,3886,2355,3579,2689,4139,3090,4073,3142,4087,3104,4410,3671,6245,4196,5043,5580,8999,8349,3609,6483,2812,3613,2634,3163,2030,3088,1128,2147,215,761,0,4,0,0,0,0,20221003
202209,신림선,보라매공원,0,0,355,346,1272,1174,4237,2964,5059,6774,3196,2638,2537,2106,2614,2054,3066,2441,2584,2710,2940,2949,3299,3084,3817,3589,4046,3885,5672,5252,1878,4076,1437,2442,1108,2144,922,1857,325,1232,83,405,0,3,0,0,0,0,20221003
202209,신림선,보라매병원,7,0,684,501,1753,3336,5312,12757,6761,42596,7199,18465,7635,9375,8602,6619,7726,7338,7312,9210,9717,8748,11185,6896,11901,7097,20773,6990,30725,9057,8686,6893,5734,3946,3952,3263,3046,2431,1107,1388,149,490,2,5,0,0,0,0,20221003
202209,신림선,샛강,5,1,306,718,638,1732,1033,8747,2107,20516,1682,7214,1523,3122,1592,2722,1758,2498,1983,3016,2418,2771,3138,2559,3620,3045,7789,3340,13778,4497,4605,2469,2890,1395,3137,1069,2527,741,1257,479,415,225,3,25,0,0,0,0,20221003
202209,신림선,서울대벤처타운,4,0,4115,181,6370,1949,21184,4489,29457,7151,17086,5898,11944,5610,10780,6517,11845,7811,11983,7896,10598,8726,10115,10929,11155,14808,12202,16230,11557,24728,6545,21361,4595,12179,3970,11659,3558,11532,1428,8396,374,4131,1,147,0,0,0,0,20221003
202209,신림선,서울지방병무청,0,0,669,193,2127,819,6676,3189,9851,4798,5805,2684,5357,2059,4147,2569,3956,3798,3514,3559,3383,3785,3945,4513,3969,5037,3797,6130,3864,8651,1801,6284,1297,3917,1044,3459,842,3429,285,2450,81,835,0,0,0,0,0,0,20221003
202209,신림선,서원,2,0,1614,125,2811,475,10700,1113,16841,1611,9160,1483,5322,1641,4210,1862,4354,2450,4099,2773,3541,2933,3254,3942,3372,4910,3450,6384,3203,9601,2221,8706,1301,5081,1017,5078,720,4895,323,3543,105,1215,1,4,0,0,0,0,20221003
202209,신림선,신림,1,0,650,143,901,546,3137,1216,5995,2008,3409,2263,2290,2250,2398,2506,2524,2845,2373,3392,2464,3402,2660,3975,2525,4384,2787,5792,3093,8810,2086,5884,1553,3221,1420,2868,1092,2379,654,1885,227,749,0,7,0,0,0,0,20221003
202209,안산선,고잔,305,6,4791,971,15850,4654,32278,13422,23508,27848,15944,13884,13115,10191,13343,9627,12335,11005,11637,12373,11966,11498,14496,11433,15509,12656,22860,18334,23956,26108,9361,20864,7109,12286,6964,11422,5039,9684,2283,8620,176,3105,0,2,0,0,0,0,20221003
202209,안산선,대야미,39,1,2685,1045,7671,3159,18756,5116,19582,8408,10367,4519,8094,4407,6997,4553,7533,4929,7119,4930,6725,5492,7171,7271,7872,9244,8592,10546,9970,15198,5604,12077,3914,8160,2748,6951,1657,6931,805,4106,118,1126,0,0,0,0,0,0,20221003
202209,안산선,반월,39,0,3377,849,7545,2628,16910,3909,16135,8055,9756,3540,7594,3472,6735,4149,6624,4521,5993,4806,5612,5417,5063,6682,6577,8824,8197,10188,7935,14881,4296,10974,2771,8599,1991,6826,1328,6662,494,3852,154,882,0,0,0,0,0,0,20221003
202209,안산선,산본,530,6,8441,1702,21962,6132,54727,14317,49986,28379,26126,21358,22733,18487,21827,19113,22988,21931,21918,23239,21409,23710,23650,25634,26418,31279,27117,41468,29938,62048,19061,53119,15535,28946,15618,23092,12052,20256,4849,13237,444,4520,0,0,0,0,0,0,20221003
202209,안산선,상록수,484,12,13520,2517,32179,7645,67090,13053,62014,23026,34046,19002,25430,15331,23039,13764,23428,14285,21954,17428,18859,18559,20881,20717,24721,29186,27598,41608,24526,62445,14917,54531,11449,34547,9536,31338,7378,25663,3063,18346,413,4848,0,0,0,0,0,0,20221003
202209,안산선,수리산,18,1,3129,523,8777,1714,18422,4509,16972,6919,9363,3738,6998,4419,6628,3568,6225,3426,5649,3544,4792,3813,5326,4731,5554,5949,5458,7694,5352,12034,2865,9872,1916,6255,1410,5308,952,4898,448,3162,64,1014,0,0,0,0,0,0,20221003
202209,안산선,신길온천,36,0,2001,145,3618,1827,7960,3458,6372,2686,3757,1527,3138,1415,2670,1672,2771,1778,2452,1735,2039,2114,2373,2421,2994,3028,3874,4489,3807,6065,2131,4614,1395,3056,903,2823,544,2523,181,1953,15,476,0,0,0,0,0,0,20221003
202209,안산선,안산,1383,11,9848,1530,12283,16403,21465,38185,22086,31719,19425,15494,16467,13294,16025,15473,17680,14708,17994,15068,18340,15542,19703,16215,23708,18917,40581,25327,46130,26870,22033,22421,18369,16886,10972,13566,4783,11012,1609,7048,96,2834,0,21,0,0,0,0,20221003
202209,안산선,오이도,228,2,5974,462,15206,7016,33172,13281,26935,14166,16253,8440,12628,8392,11536,10701,12154,11651,11028,11636,10761,12092,12545,14402,15497,16990,19797,21983,18929,28101,11105,22658,8199,15660,8212,12910,4780,11318,1471,8341,18,3876,0,14,0,0,0,0,20221003
202209,안산선,정왕,267,4,6845,885,10216,12031,19272,23400,17389,32128,12646,27993,11772,17833,12323,13357,13626,12188,13928,13182,13697,12753,17002,12753,23934,12776,33463,18144,34657,21509,16532,17041,12417,13290,9387,11646,5030,9562,1761,6871,112,2089,0,24,0,0,0,0,20221003
202209,안산선,중앙,331,8,9074,1401,29759,10201,57982,16594,47412,37016,27602,29813,23367,19471,23792,19720,27378,24140,24331,27193,23648,26711,26351,28213,33311,34958,38001,47603,38793,69439,25880,58263,23743,33294,22964,29533,20584,24229,8862,18763,838,5742,0,0,0,0,0,0,20221003
202209,안산선,초지,247,3,3507,462,10616,3864,22682,9415,16668,12183,10170,7852,7090,5602,6774,4219,7001,5270,6282,6688,5435,5321,6530,6527,8091,7606,10546,11351,11318,17056,5305,15093,3669,9800,3225,8482,1791,7603,615,5767,76,2191,0,10,0,0,0,0,20221003
202209,안산선,한대앞,197,4,7520,1032,17052,3986,31925,8335,26401,24941,17986,16141,14916,16161,14376,10064,15598,12874,14552,12167,14106,12540,15270,13254,20079,18356,22082,25110,19210,33173,10727,25779,9045,17035,8380,14488,7242,13230,3072,9600,238,2697,0,0,0,0,0,0,20221003
202209,우이신설선,4.19민주묘지,5,3,1337,411,3123,1040,8952,2008,10094,13562,6334,5918,5149,7976,5841,11795,6278,5995,6768,6107,7591,6498,8290,4705,11446,5455,12070,6145,8704,7445,4015,7230,2858,4324,2026,3906,1188,3374,349,2552,74,681,0,6,0,0,0,0,20221003
202209,우이신설선,가오리,6,1,2347,360,6295,1441,16756,2759,17601,5723,11089,4193,7983,4249,7360,4492,7263,5213,6897,5602,5787,5953,5604,7422,5930,9401,5888,9658,4616,13369,3099,12423,2005,7274,1520,6519,1153,5674,508,3336,110,1011,1,6,0,1,0,0,20221003
202209,우이신설선,보문,3,0,496,151,981,1020,2108,3439,3786,5241,3086,3079,2187,2135,2352,2047,2620,2151,2622,2395,2538,2133,3051,2473,3569,2748,3553,3005,4131,3602,2203,2432,1680,1721,1552,1468,1048,1291,449,953,117,341,0,1,0,0,0,0,20221003
202209,우이신설선,북한산보국문,7,5,2227,558,7373,2261,20229,5164,23480,10581,15880,7573,10640,6116,9947,5730,10069,6573,10029,7052,8625,7383,9150,8827,12052,11661,12223,14538,11645,20064,5929,17651,4284,10842,3769,10010,3009,9058,1325,6061,401,1570,0,9,0,0,0,0,20221003
202209,우이신설선,북한산우이,17,0,1642,597,2946,1801,9017,3451,10082,7325,5886,8778,4742,8682,4860,6994,5899,6289,6463,5140,7056,4749,7603,4668,7796,4673,7075,4693,5223,5931,3578,5047,2313,3474,1669,2892,923,2566,449,1450,140,680,0,29,0,0,0,0,20221003
202209,우이신설선,삼양,1,1,1178,501,2806,1139,6762,1613,7881,3474,4749,2618,3697,2589,3725,2358,3454,2968,3305,3233,3243,3239,3009,4230,3373,4735,2958,5025,2566,6267,1810,5514,1221,3329,705,2949,461,2480,249,1414,59,404,0,1,0,0,0,0,20221003
202209,우이신설선,삼양사거리,0,0,1351,226,2970,980,7866,2016,9381,3982,6406,3017,4809,3044,4161,3350,4550,3799,4424,4070,3601,4149,3835,5041,3738,5642,3741,5989,3490,7723,2740,6573,1661,3591,1350,3107,957,2620,366,1562,92,401,4,1,0,0,0,0,20221003
202209,우이신설선,성신여대입구(돈암),0,0,791,397,1189,1421,3931,4130,7191,10529,4575,6860,4084,5938,4515,6477,5246,6427,5240,7041,5498,6919,6235,6757,7238,7923,7967,9392,9090,12331,6335,7498,5495,4254,6748,3319,5788,2456,2498,1705,586,585,5,8,1,1,0,0,20221003
202209,우이신설선,솔밭공원,24,0,1607,229,3782,1066,10444,1673,10702,2894,6532,2629,4760,2696,4198,2764,4180,3371,3950,3921,3472,3812,3632,4237,3754,4910,3327,5680,2834,7324,1674,6835,1212,4275,787,3660,668,3208,285,2242,45,711,0,10,0,1,0,0,20221003
202209,우이신설선,솔샘,1,0,2931,247,9797,1450,29085,3399,28081,4528,16199,3079,10108,3315,8586,3953,8837,5111,8210,5378,6590,6287,6500,8605,7087,11185,6348,13828,5079,22115,3059,20030,2167,11120,1622,10353,1463,9058,479,5638,100,1826,2,14,0,0,0,0,20221003
202209,우이신설선,신설동,61,2,885,681,892,2153,1456,5384,2428,12109,1924,7948,1983,4281,2428,3307,2906,3296,3002,3537,3339,2501,4322,2219,5686,2292,7135,2231,9226,2043,4537,1257,3053,882,2870,866,1936,862,749,556,118,312,4,57,0,1,0,0,20221003
202209,우이신설선,정릉,7,1,1959,478,5586,1899,14779,3522,18118,7329,12666,4900,9145,4198,8278,4809,8387,5123,8011,5472,7062,6122,7001,7764,8016,9410,8534,11156,8870,15773,4815,12227,3077,7401,2550,6419,2091,5434,1058,3135,272,924,0,1,0,0,0,0,20221003
202209,우이신설선,화계,3,2,1950,434,4243,1407,13104,2480,14358,5105,8690,4459,6390,4062,5972,4028,6865,4298,5852,4526,5149,4591,4883,5353,5374,6623,4500,6883,4116,10148,2934,9193,1770,5294,1332,4694,899,4334,406,2476,120,777,1,3,0,0,0,0,20221003
202209,일산선,대곡,4,0,871,353,3744,1510,10259,2830,8707,3254,4245,1884,2788,1663,2345,1577,2538,1683,2646,1708,2482,1936,2500,2209,3192,2741,4248,3171,4970,6719,2381,5326,1244,2712,1362,2808,876,2420,497,2002,42,363,0,2,0,0,0,0,20221003
202209,일산선,대화,145,1,7092,1277,25945,5110,62692,13279,43607,18520,27941,14353,21532,11555,19376,11486,18808,13611,17674,14480,16641,13889,18756,16648,19737,17241,22228,25315,20141,31957,10210,34950,7613,19387,6408,15956,10015,14870,2071,9702,127,3753,1,10,0,0,0,0,20221003
202209,일산선,마두,155,14,3175,1547,10131,4236,16272,8117,17008,21776,12817,13483,12932,10752,12916,10564,12413,9479,12055,12996,11986,12116,14152,12099,14289,13229,16561,15050,16861,17915,7656,16612,5503,9798,5495,7946,4364,7356,1161,5141,183,1421,0,10,0,0,0,0,20221003
202209,일산선,백석,72,1,4224,2359,10289,6394,21976,12255,22812,25706,16267,14716,15077,12630,15597,12568,15148,13532,15452,14623,15129,14605,17954,15378,17933,17917,23195,19864,24047,24918,12460,24235,9606,13089,9596,11384,7028,10349,2555,6987,264,1588,0,6,0,0,0,0,20221003
202209,일산선,삼송,564,5,8005,1019,31587,7709,82061,16289,76414,27785,41814,20374,30649,17531,27015,18863,27422,21684,26379,24138,23519,24870,24863,30095,29817,35133,32959,47500,32205,68952,19895,60236,14891,34929,12399,33894,12103,27658,3245,14799,443,3078,3,19,0,0,0,0,20221003
202209,일산선,원당,163,2,8001,1116,19881,6728,44464,8773,43093,13974,26394,9831,19797,9011,17981,10523,17854,11246,16660,11738,14054,13566,14462,16544,16352,20144,17828,25669,15544,35782,8975,33480,5982,20983,4680,18621,3010,16559,993,10704,88,1790,2,6,0,0,0,0,20221003
202209,일산선,원흥,171,3,6344,691,16834,4400,44930,7233,47156,16566,26462,11359,18573,8309,15978,8797,16193,10323,14760,12219,13394,12666,13231,15110,14657,18407,16522,25927,19046,35896,9077,36730,6850,21087,6016,19190,4482,17748,2123,11206,275,2466,1,11,0,0,0,0,20221003
202209,일산선,정발산,52,1,1991,918,5291,3028,8428,6303,9753,20898,7856,18589,7696,13954,10169,13908,10190,13294,11816,15197,13182,13241,15514,13023,16763,14140,20623,15777,24892,17742,12904,15132,12454,7657,9553,6017,7713,5083,2780,3461,320,855,0,2,0,0,0,0,20221003
202209,일산선,주엽,104,3,5336,1247,16589,3252,27895,7424,26872,14652,18423,12316,16565,11097,16148,11209,15231,12865,14635,15489,13633,14313,15023,17200,15942,18579,15209,22075,13849,25470,7898,24933,6757,14348,6089,11698,4437,10450,1141,7749,116,1993,0,2,0,0,0,0,20221003
202209,일산선,지축,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20221003
202209,일산선,화정,125,1,9970,1261,24220,6111,52960,11759,53435,29709,31973,20340,26934,17440,25404,19598,26084,21069,25276,23152,23532,24765,24977,31208,27802,31700,30381,42073,28557,56882,15954,45271,13548,29320,12403,25113,9788,23764,4156,13239,416,3180,5,11,0,0,0,0,20221003
202209,장항선,배방,116,0,1029,194,1637,672,3445,1370,3250,2058,2572,1556,2110,1106,1861,1463,1897,1669,2178,1962,1980,1400,1938,1773,1991,2802,2206,3969,2706,3541,1608,2956,1098,2118,976,1984,979,1544,589,1259,31,194,0,0,0,0,0,0,20221003
202209,장항선,봉명,17,0,1330,429,1766,733,2361,3419,2784,4016,2263,3314,2827,2303,2711,1627,2366,1584,2133,2071,2142,1900,2445,1695,3247,1496,3305,2314,1825,2671,1096,1824,908,1325,655,1082,668,1107,517,865,8,202,0,0,0,0,0,0,20221003
202209,장항선,신창(순천향대),321,1,583,171,1410,608,2561,2672,2063,11732,2363,6524,3562,9584,4066,5296,4827,4797,6630,5020,7071,3392,6381,2704,11286,3427,9056,2745,10612,5022,3195,3685,2508,3303,2814,3620,1811,3241,1634,1815,3,521,0,0,0,0,0,0,20221003
202209,장항선,쌍용(나사렛대),93,0,2462,345,4181,604,6571,1731,8016,7996,4032,4807,4302,3352,4195,3545,4624,6392,4819,3584,4456,2728,5836,3876,5890,4810,5350,6253,5548,7079,3205,5513,2338,3710,1805,2991,1629,3044,919,2640,28,609,0,0,0,0,0,0,20221003
202209,장항선,아산,66,1,852,895,2357,3163,6296,5558,8367,9406,5122,7465,4872,7708,5737,5476,6609,6918,7334,7089,7946,5355,9806,6045,8257,7128,9728,9260,13239,10369,10177,6171,5962,5262,6716,3190,5354,2719,3398,1605,44,391,0,0,0,0,0,0,20221003
202209,장항선,온양온천,841,2,1637,544,4290,2528,9280,5525,10381,7627,8786,8393,8446,7840,8772,11885,9439,9573,10954,9020,10201,6145,9502,7857,9495,9414,7217,11505,9318,9882,4511,8285,3150,5575,2628,5860,1750,3719,962,3037,26,731,0,1,0,0,0,0,20221003
202209,장항선,탕정,75,2,576,93,1338,552,3288,1168,2863,1756,1770,865,1657,951,1374,941,1613,1187,1529,1403,1927,969,2054,1047,2209,2337,2385,2628,2079,2931,1249,2141,783,1825,766,1551,589,1329,322,1233,10,153,0,0,0,0,0,0,20221003
202209,중앙선,구리,1122,6,9631,2007,20814,6622,60992,8523,52351,19233,28032,14486,20399,14837,18788,12941,19488,13437,17498,17920,16529,17167,17189,21361,19316,26849,21438,35665,20738,51107,12863,46674,11140,24848,7686,20313,6274,19006,1988,13797,30,2018,0,5,0,0,0,0,20221003
202209,중앙선,국수,7,1,642,33,1141,441,2209,961,1758,2062,1904,1194,1514,1490,1257,1306,1298,1340,1465,1210,1379,1073,2469,1438,2618,1426,1497,1803,1215,1766,570,1337,380,1430,240,1218,152,856,41,612,2,99,0,0,0,0,0,0,20221003
202209,중앙선,덕소,1312,6,3081,935,9870,2124,25925,4003,19700,8150,13045,5762,10909,5092,9235,5131,8916,6228,8566,7237,7818,6953,7872,9705,8124,11448,8496,16575,7513,19222,4523,17410,3301,9134,2589,9659,2175,8281,805,6865,7,1803,0,1,0,0,0,0,20221003
202209,중앙선,도농,1119,9,7682,1253,22900,4983,61112,8256,42633,15218,28018,7532,18720,7145,16268,7289,14572,9384,13090,10483,11978,11779,11486,15211,15244,19359,16795,26877,14114,39384,7323,35775,5248,20093,4348,15946,2861,15006,1059,11902,24,2305,3,8,0,0,0,0,20221003
202209,중앙선,도심,17,0,1606,586,5636,1321,13083,1835,8959,6415,5427,2241,4178,1531,3477,1675,3555,1945,3107,2249,2750,1724,2869,3665,4437,2407,3495,5998,3398,5400,1569,5660,1122,3264,974,2932,704,3386,219,1982,0,0,0,1,0,0,0,0,20221003
202209,중앙선,망우,528,6,8249,1018,12180,2885,30411,5763,25644,13942,16614,9206,12696,9825,11633,9463,12648,9702,12027,11257,11428,11589,11236,12833,12692,16693,12362,19862,13668,28321,9015,20552,5824,12990,4965,9237,3255,9173,1247,6262,18,726,0,3,0,0,0,0,20221003
202209,중앙선,상봉(시외버스터미널),692,25,6232,905,8265,2173,21199,4743,23922,7940,13519,5899,9218,4941,7690,5799,8869,6915,7787,6966,7366,7109,7220,8950,7415,10337,8278,13492,9358,22357,6420,19020,4624,10475,4201,8455,2783,9145,1338,5944,88,1255,0,21,0,0,0,0,20221003
202209,중앙선,신원,0,0,136,3,203,420,470,915,418,588,455,795,425,713,462,466,608,372,719,373,743,302,845,312,871,318,687,372,848,316,228,285,107,179,35,165,17,145,16,97,0,17,0,0,0,0,0,0,20221003
202209,중앙선,아신,5,0,532,34,946,262,1838,800,1373,1562,1208,1201,1425,1341,1228,1289,1115,1237,1320,913,1333,962,1470,1202,1733,1321,1603,1715,1223,1482,836,1037,448,972,276,1052,214,671,20,673,1,132,0,0,0,0,0,0,20221003
202209,중앙선,양수,7,0,861,200,1977,1383,6431,2629,4931,3956,4671,4603,3128,4321,3421,4046,3633,4168,4064,4052,4446,3789,5893,3419,5967,3911,5414,5046,4506,4059,2204,4388,1609,3301,1107,2545,478,2285,171,1696,0,24,1,2,0,0,0,0,20221003
202209,중앙선,양원,72,0,2561,351,4547,1831,13877,7859,10262,6546,6437,2390,4311,3151,3609,2929,4301,2412,4098,3501,3404,3011,5171,3915,8368,5114,4808,5914,3679,8869,2437,8818,1412,5431,1170,3511,700,4103,250,2434,5,205,0,3,0,0,0,0,20221003
202209,중앙선,양정,87,0,289,280,794,1236,1914,2213,1536,2514,981,1346,981,1069,988,761,1019,813,1195,653,1235,735,1299,789,1726,923,2616,1006,2570,1292,846,923,470,475,342,437,150,353,48,297,3,89,0,0,0,0,0,0,20221003
202209,중앙선,양평,102,4,1498,80,3990,2666,7291,4077,5772,8377,5401,5413,6298,5259,5341,7870,6604,6655,7172,4762,7425,5834,6941,6479,8405,6193,7353,8696,6916,7056,3764,5124,3272,5535,2578,3168,1916,2572,250,3069,62,825,0,8,0,0,0,0,20221003
202209,중앙선,오빈,6,0,194,5,551,305,874,351,1026,753,876,440,782,570,544,501,575,438,575,518,504,398,572,682,680,624,763,849,548,858,374,572,149,510,121,586,52,357,9,308,6,51,0,1,0,0,0,0,20221003
202209,중앙선,용문,383,1,1026,9,2414,1018,3747,2921,4640,4378,3544,3271,3634,3658,3748,10089,4648,8288,6241,4202,7072,5109,8669,3181,7489,5096,6322,5074,3571,3860,2186,3255,1036,3312,700,2084,335,1666,1,1408,0,643,0,0,0,0,0,0,20221003
202209,중앙선,운길산,1,0,206,116,654,638,1668,910,2210,1671,1128,2945,1137,4009,1275,3191,1518,3055,1984,1802,2802,2111,3827,1540,3567,1499,3275,1363,2409,1350,1275,1434,699,587,392,643,137,568,20,401,0,0,0,0,0,0,0,0,20221003
202209,중앙선,원덕,111,15,426,4,690,238,744,527,1141,764,995,625,899,807,821,839,698,810,794,478,913,701,1012,793,1094,721,788,1084,692,915,410,620,163,505,132,613,25,312,11,286,1,76,0,0,0,0,0,0,20221003
202209,중앙선,중랑,185,7,6218,541,9442,2046,22556,3254,21538,6304,15445,5527,9393,4764,8730,5065,8601,6307,8609,6664,7382,7053,7217,9895,7670,11568,7614,15254,7692,20878,5039,16608,3557,10624,2891,8052,2007,8882,964,4812,27,411,0,1,0,0,0,0,20221003
202209,중앙선,지평,0,0,0,0,4,0,394,389,212,128,5,0,381,500,0,0,3,0,105,157,476,336,2,0,2,5,156,134,62,139,182,248,0,1,16,145,12,57,0,0,0,0,0,0,0,0,0,0,20221003
202209,중앙선,팔당,0,0,278,157,802,924,1757,1877,1468,3746,1436,3976,1361,3106,1364,2682,1596,2754,1732,1823,2207,1870,2718,2098,3140,2012,3648,1846,3112,2009,2190,1205,1815,815,1272,542,786,507,183,215,1,0,0,0,0,0,0,0,20221003
202209,중앙선,회기,995,4,12093,3715,20928,13575,55857,29574,72951,66829,49147,47402,38333,39495,39242,35529,44756,35912,43733,38261,44448,35906,52908,35911,64442,41526,69765,55853,59248,81684,33435,60418,28286,38511,30492,38907,29896,43391,14074,29556,608,5528,0,21,0,0,0,0,20221003
