date,WT,pH,EC,DO,TOC,TN,TP,Chla,pct,Temp
2013-01-01,4.1,6.9,406,10.8,2.8,,,7,0.6,-0.3
2013-01-02,4.3,6.9,431,9.2,2.8,,,7.1,0.5,-3.2
2013-01-03,3.8,6.9,417,7.6,3.1,,,7.2,0,-6.8
2013-01-04,3.3,6.9,402,8.8,2.7,,,7.1,,-6
2013-01-05,3.2,6.9,409,8.8,2.8,,,7.2,,-3.3
2013-01-06,3.7,6.9,411,8.8,2.7,,,7.2,,-1.4
2013-01-07,3.5,6.9,397,9.3,2.5,,,7.1,,-2.3
2013-01-08,3.7,7,394,9.8,2.7,,,7,,-0.7
2013-01-09,3.7,7,407,9.8,3,,,6.9,,-3.4
2013-01-10,3.5,7,417,9.9,3.4,,,7.1,,-4
2013-01-11,3.5,7,419,9.5,3.3,,,7.1,,-1.5
2013-01-12,3.8,7,400,9.6,3.5,,,7,,1.7
2013-01-13,4,7,392,10.1,3.2,,,7.2,,0.7
2013-01-14,4.1,7,400,10.1,3.1,,,7.2,,0.5
2013-01-15,4.2,7,405,10.3,3.6,,,7.2,,0.2
2013-01-16,4.5,7,416,10.3,3.4,,,,0,-0.1
2013-01-17,4.7,7,426,9.9,3.8,,,,0,-1.9
2013-01-18,4.5,7,427,9.7,3.9,,,,,-1.6
2013-01-19,4.6,7,420,10.3,4,,,,,1.7
2013-01-20,5,7,420,10.8,4,,,,0.5,4.2
2013-01-21,5.5,7.1,417,10.8,3.6,,,,13.5,6.8
2013-01-22,5.5,7,409,9.6,4.1,,,,0.2,4.1
2013-01-23,6.1,7,388,8.2,4.3,,,,3,2.8
2013-01-24,5.9,6.9,374,6.2,4,,,,0.1,1.2
2013-01-25,5.1,7,340,7.6,4.1,,,,0,-2.5
2013-01-26,4.6,7.1,331,9.3,4.4,,,,0.1,-3.3
2013-01-27,4.3,7.1,338,9.5,3.9,,,,0.1,-2.2
2013-01-28,4.1,7.2,330,11.4,3.6,,,,,0
2013-01-29,4.4,7.2,315,12.5,3.7,,,,,3.9
2013-01-30,5.2,7.2,298,12.9,3.5,,,,,6.5
2013-01-31,5.7,7.2,323,11.7,3.7,,,,2,9.4
2013-02-01,6.8,7.1,345,9.5,4.2,,,,20.5,10.9
2013-02-02,8.2,7.1,327,7.2,5.2,,,,,2.5
2013-02-03,7.9,7.1,274,6.5,5.1,,,,9,0.9
2013-02-04,6.8,7.1,257,8.8,4,,,,4.5,3.4
2013-02-05,,,,,,,,,5.5,2.2
2013-02-06,,,,,,,,,2,1.3
2013-02-07,5.1,7,241,9.9,4.1,,,,0,-4.8
2013-02-08,4.1,7,245,9.8,4.1,,,,0,-6.3
2013-02-09,3.2,7,242,11.3,3.8,,,,,-3.5
2013-02-10,3,7,248,11.8,3.1,,,,,-0.8
2013-02-11,3.3,7,255,11.7,3,,,,,-1.1
2013-02-12,3.5,6.9,268,10.3,3,,,,0.5,-0.8
2013-02-13,4.2,6.9,277,9,3,,,,,0.8
2013-02-14,4.6,7,265,9.8,3,,,,,3.3
2013-02-15,5.1,7,267,9.8,2.8,,,,,2
2013-02-16,5.3,7,274,9.4,2.9,,,,,0.2
2013-02-17,5.3,7,271,10,2.5,,,,5,2.8
2013-02-18,5.5,7,278,10,2.3,,,,1,3.6
2013-02-19,5.2,7,279,9.8,2.7,,,,,0.3
2013-02-20,4.7,7.1,252,10.1,3,,,,,-0.6
2013-02-21,5.2,7.1,266,9.3,3.3,,,,,1.3
2013-02-22,5.6,7.1,262,8.5,,,,,0,2.6
2013-02-23,5.7,7.1,259,9.6,,,,,,0.8
2013-02-24,6.2,7.1,247,10.6,,,,,,2.7
2013-02-25,7.1,7.1,237,10.6,,,,5.3,,6
2013-02-26,6.9,7.1,242,10.1,3,,,7.6,0,8
2013-02-27,7.6,7.1,278,9.1,3,,,11.9,,8.7
2013-02-28,8.4,7.1,264,8.9,3,,,12.5,,10.8
2013-03-01,8.6,7.1,259,9,3.2,,,14.3,4,3.8
2013-03-02,8.4,7.1,264,9.3,3.3,,,16.5,,0.6
2013-03-03,8.2,7.3,258,11.3,2.9,,,24.2,,1.6
2013-03-04,8.4,7.4,266,13.3,3,,,35.6,,4.2
2013-03-05,9.4,7.7,286,15,3.7,,,52.3,,5.4
2013-03-06,9.5,7.8,301,14.7,3.6,,,71.6,,9.3
2013-03-07,9.6,7.5,326,12.6,4.7,,,87,1,10.8
2013-03-08,10.2,7.5,348,13,4.3,,,100.6,,10.8
2013-03-09,11,7.5,352,13,3.6,,,108.5,,14.9
2013-03-10,11,7.5,344,12.6,3.6,,,115.8,,5.5
2013-03-11,11.9,7.9,345,14.2,3.8,,,113.3,,6.8
2013-03-12,12.3,7.9,359,14.2,4.3,,,107.9,,11.6
2013-03-13,12,7.3,379,9.4,4.4,,,107.1,24.5,6.3
2013-03-14,12.4,7.3,398,7.3,4.8,,,84.2,,4.9
2013-03-15,13.2,7.1,336,4.6,5,,,44.2,,6.9
2013-03-16,13.3,7.1,288,5.7,4.8,,,43.6,,9.1
2013-03-17,12.7,7.2,282,8.1,3.9,,,52.7,28,9.7
2013-03-18,12.2,6.9,232,4.7,3.3,,,26.5,18,10.3
2013-03-19,12.4,6.8,189,5.3,3.6,,,14,,13.1
2013-03-20,12.3,6.8,202,4.4,4.7,,,9.8,0,6.7
2013-03-21,12.1,6.8,205,4.6,5.3,,,10.2,,3.6
2013-03-22,11.7,6.8,221,4.1,4.8,,,12.2,,6.4
2013-03-23,12.1,6.8,230,4.5,4.1,,,17.6,,8.5
2013-03-24,11.6,6.7,240,4.9,3.3,,,20.3,,6.8
2013-03-25,11,6.7,252,4.3,3.3,,,20.1,,3.5
2013-03-26,11.7,6.8,262,5.3,3.7,,,30.2,,7
2013-03-27,12.8,6.7,272,6.4,4,,,42.6,,11.1
2013-03-28,13.6,6.8,291,7.4,3.5,,,62.9,,10.4
2013-03-29,12.9,6.8,295,6.3,3.3,,,58.6,,7.6
2013-03-30,12.9,6.8,313,6,3.6,6.519,0.104,49,0.4,8.5
2013-03-31,13.3,6.8,328,5.8,3.4,6.96,0.096,46.8,1,9.5
2013-04-01,13.2,6.8,338,4.7,3.4,7.131,0.1,39.5,,11.9
2013-04-02,13,6.7,352,4.1,4.1,7.771,0.108,42.5,0.3,6.8
2013-04-03,13.4,6.8,353,4.4,4.1,7.993,0.098,48.9,,10.3
2013-04-04,14.8,6.8,356,6.3,3.2,7.368,0.084,63.9,,14.3
2013-04-05,14.4,6.8,375,5.7,3.2,7.536,0.08,55.5,0.4,15.5
2013-04-06,14,6.8,387,4.7,3.7,7.938,0.081,57.7,16.5,8.2
2013-04-07,12.9,6.8,376,3.7,3.5,7.343,0.087,43.1,0.4,4.3
2013-04-08,12.9,6.8,357,4.6,3.2,6.296,0.091,41.1,,8.5
2013-04-09,12.8,6.8,341,5.3,3.3,5.698,0.087,46.6,,9.1
2013-04-10,12.3,6.7,332,3.7,3.9,5.738,0.107,55.9,,5.8
2013-04-11,12.6,6.7,338,3.7,4.4,6.216,0.098,71.2,,8.2
2013-04-12,12.8,6.7,337,5.3,4.3,5.859,0.065,93.6,,7.8
2013-04-13,13.3,6.8,351,8,3.9,5.778,0.053,114.6,,12.2
2013-04-14,13.6,6.8,356,7.7,3.9,6.032,0.05,98.2,0.3,10.8
2013-04-15,13.9,6.9,370,8.8,4,6.452,0.044,82.3,,11.9
2013-04-16,14.8,6.8,383,6.9,4.6,7.448,0.066,65.9,0.1,18.4
2013-04-17,16.2,6.7,389,5.8,5.3,8.451,0.075,52.5,1.5,18.3
2013-04-18,16.6,6.7,420,5.7,4.6,9.146,0.06,40.8,,13.1
2013-04-19,17,6.7,437,5.6,4.8,8.93,0.063,37.5,,11.1
2013-04-20,16.3,6.7,417,4.1,4.9,7.405,0.062,23.6,8,6.9
2013-04-21,15.9,6.7,403,2.8,4.5,5.275,0.072,15.3,,9.8
2013-04-22,16.5,6.7,416,3.3,4.4,4.493,0.087,20.7,,12.6
2013-04-23,16.1,6.7,424,3.3,4.8,4.286,0.089,21.3,24,12.1
2013-04-24,15.8,6.8,414,1.4,5,4.091,0.162,15.9,0.4,13.1
2013-04-25,15.8,6.8,409,1.4,5.4,,0.175,15.9,,9.8
2013-04-26,15.6,6.8,376,1.2,5.2,,0.162,15,,12.3
2013-04-27,16.1,6.8,351,0.9,5,,0.215,17.2,,12.4
2013-04-28,16.1,6.8,344,0.7,4.9,,0.236,17.5,,17.2
2013-04-29,16.4,6.7,343,1.3,4.5,,0.203,19.1,3,15.2
2013-04-30,16.9,6.7,368,2.1,4.5,,0.164,15.2,,13.3
2013-05-01,17.8,6.7,389,3.4,4.8,6.048,0.161,18.8,,12.9
2013-05-02,17.9,6.7,393,4.1,4.6,6.595,0.136,26.3,,13.8
2013-05-03,18.2,6.6,368,6.6,4.7,6.211,0.131,61.2,0,12.9
2013-05-04,18.3,6.6,346,7.4,5.1,5.272,0.138,73.4,,14.7
2013-05-05,18.9,6.9,344,9.9,4.9,4.81,0.138,95.8,,15.8
2013-05-06,20,7.7,345,13.1,5.1,4.547,0.145,161.4,,17.4
2013-05-07,20.7,7.9,348,13.6,5.6,3.693,0.179,147.5,,18.6
2013-05-08,21.3,8,355,13.7,6.1,3.617,0.25,216.9,,20
2013-05-09,20.6,7.4,371,10.2,6.7,6.569,0.152,157.6,7.5,18.4
2013-05-10,19.5,6.9,387,4.8,6.1,7.093,0.133,73.8,14,15
2013-05-11,21,6.9,396,5.7,6.3,7.825,0.151,53.4,,18.5
2013-05-12,21.1,6.8,373,4.7,5.8,6.408,0.194,35.9,,20.8
2013-05-13,21.7,6.9,344,4.7,5.7,4.936,0.288,44.3,,22
2013-05-14,22,6.9,331,5.5,5.6,5.025,0.274,72.6,,21.3
2013-05-15,23.3,6.9,320,7.3,6,5.592,0.215,70.4,,21.1
2013-05-16,24,7,317,7.3,5.5,4.612,0.207,64.8,,21.6
2013-05-17,23.7,6.9,324,6.6,5.4,4.965,0.157,64.6,,19.1
2013-05-18,23.5,6.9,338,7.6,5.3,5.317,0.152,63,2,19.3
2013-05-19,22.2,6.8,367,4.4,5.2,5.994,0.249,38.1,12,17.2
2013-05-20,22,6.8,377,7.2,5.2,5.782,0.329,38.5,,17
2013-05-21,22.7,6.9,380,5.6,6.8,6.133,0.339,59,,19.5
2013-05-22,23.9,7.2,345,9,6.7,,0.361,63.6,,22.4
2013-05-23,25.1,7.6,313,13.1,8.5,,0.395,149.9,,24.1
2013-05-24,25.9,7.4,302,11.6,6.8,4.791,0.344,70.9,,24
2013-05-25,25.7,7.1,312,5.7,7,4.759,0.321,40.3,,24.6
2013-05-26,24.3,6.9,345,1.8,5.3,5.539,0.434,35.4,0,22.6
2013-05-27,22.7,6.9,356,0.4,5.5,5.918,0.601,34.3,45.5,19.9
2013-05-28,20.7,6.8,206,1.2,5,4.226,0.368,13.5,5,20.3
2013-05-29,20.4,6.7,185,1.5,4.9,3.446,0.277,10.3,0.5,18
2013-05-30,21.6,6.7,205,1.2,4.8,3.669,0.277,11.3,,20.4
2013-05-31,21.9,6.7,207,2.5,4.9,3.866,0.246,18.4,,20.3
2013-06-01,21.7,6.7,220,2.6,4.8,4.138,0.232,26.6,0,20.2
2013-06-02,22.8,6.8,232,4.9,4.8,4.393,0.231,49.6,,21.6
2013-06-03,24.3,7,248,8.6,5.5,4.482,0.218,95.2,,23
2013-06-04,26,8,248,12.4,5.9,4.291,0.246,107.9,,23.7
2013-06-05,26.8,8.3,257,12.8,5.5,4.57,0.293,105.7,,24.5
2013-06-06,27,7.5,264,9.9,5.9,4.871,0.286,80.1,,25.3
2013-06-07,27.6,7.8,273,9.4,6,4.732,0.243,70.6,0,24.6
2013-06-08,26.3,6.8,291,2.7,6,5.316,0.171,51.2,,23.9
2013-06-09,26.1,6.8,298,2.3,5.6,5.613,0.239,49.1,,24.4
2013-06-10,25.9,6.8,288,3.1,5.5,5.36,0.223,59.3,,24.4
2013-06-11,25.6,6.9,279,2.3,6,5.463,0.192,47.2,0.1,23.6
2013-06-12,24.9,6.9,281,1.6,5.6,5.306,0.183,35.6,3,21.3
2013-06-13,25.2,6.9,279,2.4,5.5,5.07,0.143,47.8,0.1,23.1
2013-06-14,24.9,6.8,275,2.8,5.6,4.984,0.096,48.3,3.5,21.8
2013-06-15,25.6,6.9,267,4.1,6.3,4.746,0.088,49.9,,24.8
2013-06-16,26.9,7.2,264,7.4,5.8,4.512,0.056,75.8,,24.3
2013-06-17,27.3,7.2,265,6.4,5.8,4.34,0.091,85.2,,24.7
2013-06-18,26.3,6.8,286,1.8,5.7,,0.134,59.3,12.5,24.2
2013-06-19,24.9,6.6,213,1,5.6,,0.18,19.1,50.5,24.6
2013-06-20,26.3,6.6,180,1.1,5.3,,0.209,10.6,,26.5
2013-06-21,28.1,6.7,189,2.7,5.6,3.558,0.176,25.6,,26
2013-06-22,28.1,7,205,5.3,6.1,3.695,0.158,52.2,0.5,24.9
2013-06-23,27.1,6.8,228,2.9,5.7,3.929,0.172,53,6,21.2
2013-06-24,27.2,6.8,277,2.2,6.1,4.858,0.228,58.1,,23.4
2013-06-25,26.8,6.7,291,2.2,6.4,5.148,0.241,65,6,22
2013-06-26,26.3,6.7,275,1.6,5,4.644,0.229,49.6,1.5,23.9
2013-06-27,26.6,6.8,267,3.2,6,4.332,0.183,68.8,,24.5
2013-06-28,27.2,7,268,6.4,6.5,4.35,0.146,83.9,,25
2013-06-29,28.1,7.1,260,8.1,6.5,3.741,0.128,64.5,,25.8
2013-06-30,28.8,7.2,265,7.8,6.6,3.506,0.111,50,,26.3
2013-07-01,28.7,7.2,277,6.5,6.4,3.489,0.102,55.4,,26.9
2013-07-02,27.8,6.8,294,2.5,6.2,4.012,0.088,46,0,27.3
2013-07-03,27.2,6.8,330,0.9,6.2,4.794,0.146,37.7,22.5,24.7
2013-07-04,26.2,6.8,266,0.6,7.5,4.361,0.266,27.4,79.5,24.5
2013-07-05,,,,,,,,,143,23.5
2013-07-06,,,,,,,,,,25.3
2013-07-07,,,,,,,,,37,24.3
2013-07-08,,,,,,,,,0.1,26.6
2013-07-09,24.2,6.7,143,5,,2.833,0.205,4.7,1.5,27
2013-07-10,25.4,6.7,157,5.1,2.7,2.91,0.137,6.5,,27.4
2013-07-11,26.9,6.7,182,3.8,2.8,3.332,0.148,17,,27.8
2013-07-12,27.7,6.8,192,4.4,3.3,3.299,0.141,35.6,,27.3
2013-07-13,,,,,,,,,,28.5
2013-07-14,,,,,,,,,0,28.2
2013-07-15,,,,,,,,,,28.1
2013-07-16,28.6,7,230,5.4,3.5,3.631,0.11,41.8,,28.3
2013-07-17,28.5,7,247,4.3,3.5,3.866,0.112,45.3,,27.2
2013-07-18,28.7,7,256,5,3.8,3.878,0.131,58.3,,28
2013-07-19,28.9,7.2,256,6.6,3.8,3.728,0.106,92.9,,28.1
2013-07-20,29.1,7.4,260,6.6,3.6,3.762,0.08,120.2,,28.7
2013-07-21,29,7.1,278,5,3.3,3.558,0.101,98.7,0.5,27.8
2013-07-22,29.1,7.1,281,5.1,3.7,3.373,0.116,86.1,,28.5
2013-07-23,28.9,6.9,286,3,3.6,3.78,0.054,62.9,9.5,26.6
2013-07-24,28.2,6.8,298,1.8,3.7,3.842,0.092,54.5,22,26.1
2013-07-25,28.5,7,300,4.5,4.1,4.067,0.177,81.6,,27
2013-07-26,29.4,7.7,250,8.2,4,3.277,0.081,101.9,,27.7
2013-07-27,30,8,226,10,3.9,2.639,0.059,96.1,,27.6
2013-07-28,29.7,7.9,236,8.5,3.5,2.793,0.063,104.1,1.5,28.4
2013-07-29,28.6,6.9,266,3.2,3.5,3.385,0.104,74.3,22.5,26.6
2013-07-30,28.6,6.8,245,2,3.6,3.866,0.135,52.5,5.5,28.1
2013-07-31,28.6,6.8,201,2.9,3.1,3.096,0.142,45.1,4,28.3
2013-08-01,29.6,7.4,198,6.9,3.4,2.817,0.098,70.7,,29.3
2013-08-02,29.7,7.4,210,7.3,3.2,2.833,0.076,83.3,,28.7
2013-08-03,29.7,7.1,235,6.3,3.4,3.386,0.078,71.8,12,27.6
2013-08-04,29.9,6.9,264,3.8,3.3,3.677,0.157,75.4,,28.5
2013-08-05,29.8,6.9,244,3.5,3.5,3.106,0.136,81.8,19.5,27.9
2013-08-06,30,7.1,224,4.6,3.7,3.154,0.104,71.9,,29.4
2013-08-07,31.2,7.9,195,8.5,3.1,2.671,0.104,67.7,,30.2
2013-08-08,31.5,8,200,8.8,3.4,2.63,0.091,64,,30.1
2013-08-09,32,8,219,8.1,3.8,2.823,0.115,68.3,,30.6
2013-08-10,33.1,8.6,242,11.4,4,3.15,,92.1,,31
2013-08-11,33.3,8.4,252,10.9,3.6,3.188,0.139,94.9,,30.5
2013-08-12,33.3,8.6,254,10.7,3.9,2.948,0.124,91.1,,29.8
2013-08-13,33.2,8.5,261,10.6,4.5,2.947,0.078,68.8,,28.8
2013-08-14,32.7,8.2,270,8.3,4.1,2.963,0.061,67.1,,29.3
2013-08-15,32.7,7.9,281,7.8,4.6,3.124,0.065,70.9,,29.5
2013-08-16,32.5,7.8,292,7.7,4.1,3.376,0.063,78.9,,29.8
2013-08-17,32.2,7.5,306,6.8,4.3,3.472,0.094,79.3,,29.4
2013-08-18,32.7,8.1,311,10.4,4.2,3.231,0.11,82.5,,29.8
2013-08-19,32.7,8.7,306,10.2,4.8,3.068,0.1,71.1,,30.3
2013-08-20,32.9,9.1,301,11.9,6,3.196,0.087,101.9,,30
2013-08-21,32.4,8.8,310,10,5.6,3.449,0.072,129.3,,30.3
2013-08-22,31.2,7.4,318,4.9,5.6,3.436,0.062,83.5,0.1,29.8
2013-08-23,29.8,6.8,273,1.6,5.1,3.348,0.089,56.2,63.5,25.9
2013-08-24,26.8,6.4,152,1.1,4.2,2.269,0.141,15.4,92,24.8
2013-08-25,25.7,6.4,111,3.7,3.8,2.647,0.141,7.9,0,26.3
2013-08-26,27.7,6.4,135,2.9,3.6,3.058,0.138,9.1,,26.1
2013-08-27,27.9,6.5,150,3.5,3.8,3.186,0.125,15,,25.9
2013-08-28,28.3,6.9,169,5.5,3.4,3.426,0.115,38.4,,26.7
2013-08-29,27.2,6.5,184,3.3,3.5,3.524,0.133,47.4,106,25.6
2013-08-30,24.8,6.4,128,3.5,3.6,2.717,0.155,5.4,0.1,24.8
2013-08-31,25.9,6.4,163,2.5,3.3,2.936,0.135,8.5,,23.9
2013-09-01,27.1,6.6,184,3.5,3.3,2.94,0.12,15.4,,24.3
2013-09-02,26.5,6.6,204,3.7,3.5,3.031,0.109,27.8,,23.6
2013-09-03,25.5,6.5,217,2.4,3.7,3.197,0.113,34.2,,20.8
2013-09-04,26,7.1,240,7.1,3.5,3.331,0.111,70.8,,21.8
2013-09-05,25.2,7.1,256,8.6,4.5,3.316,0.097,111.2,0,21.2
2013-09-06,24,6.5,269,1.7,3.8,3.4,0.133,57.5,12,18.3
2013-09-07,23.9,6.6,287,3.2,3.8,3.461,0.113,51.1,0.5,21.1
2013-09-08,24.1,6.7,272,4.6,3.6,3.132,0.089,55,,22.7
2013-09-09,24.6,7.4,262,7.6,3.8,2.863,0.079,65.4,,23.1
2013-09-10,25.3,7.5,253,9.5,4,2.689,0.05,45.1,0,24.3
2013-09-11,25,6.9,254,5.5,3.6,2.757,0.051,33.2,9,23.5
2013-09-12,24.7,6.6,280,0.7,3.7,3.496,0.123,24.4,12.5,21.5
2013-09-13,24.5,6.5,221,0.8,3.4,3.011,0.123,15.4,,25.7
2013-09-14,24.2,6.4,183,1.2,3.1,2.872,0.129,14.6,48.5,23
2013-09-15,24.5,6.4,157,1.5,3.1,2.652,0.137,13.8,,24
2013-09-16,24.7,6.5,172,3.3,3.3,2.752,0.109,26,,22.2
2013-09-17,25.3,7.4,186,9.3,3.5,2.97,0.09,70.4,,23.1
2013-09-18,26.5,8,202,13.7,3.7,2.98,0.053,124.4,,25.4
2013-09-19,26.6,8.3,223,14.5,3.5,3.138,0.049,148.5,,24.7
2013-09-20,26.8,8.5,228,16.6,3.6,3.263,0.068,162,,24.2
2013-09-21,27.3,8.9,223,16.9,3.3,3.146,0.094,99.2,,24.7
2013-09-22,27.5,8.9,223,15.3,3.6,3.049,0.107,88.2,,25.2
2013-09-23,27.1,8.4,232,11.9,3.5,2.744,,,,24.5
2013-09-24,26.7,7.7,244,9.6,3.7,2.635,,28.9,0.5,23.3
2013-09-25,25.8,6.7,253,4.1,3.7,3.335,,23.1,1.5,19.2
2013-09-26,24.8,6.6,273,1.3,3.8,,,19.2,,17.7
2013-09-27,24.7,6.7,273,3.6,3.7,3.926,0.086,30.6,,19.1
2013-09-28,24.1,6.6,292,4.2,3.7,4.12,0.068,55.3,,20.8
2013-09-29,23.2,6.5,295,2,3.5,3.52,0.087,46.7,2,21.4
2013-09-30,23.6,6.6,297,3.4,3.3,3.583,0.093,37.8,2,23
2013-10-01,24.5,6.9,287,6.8,3.5,3.436,0.08,35.4,3.5,22.1
2013-10-02,24.1,6.7,276,4.1,3.4,3.483,0.064,33.6,4.5,19.5
2013-10-03,23.1,6.5,289,1.4,3.6,3.897,0.09,31.2,,17.1
2013-10-04,23.5,6.9,275,6.6,3.2,3.707,0.075,37.5,,18.2
2013-10-05,23.2,6.8,288,6.6,3.5,3.798,0.071,47.5,,19.5
2013-10-06,22.8,6.6,289,4.4,3.4,3.616,0.084,58.2,0.3,22.3
2013-10-07,23.3,6.6,299,4.6,3.4,3.563,0.106,50.1,,24.6
2013-10-08,23.2,6.6,303,5.4,3.4,3.378,0.122,37.5,8,21.7
2013-10-09,,,,,,,,,0.5,20.5
2013-10-10,,,,,,,,,14,20.5
2013-10-11,22.6,6.6,326,1.9,3.1,5.278,0.069,30.6,,18.6
2013-10-12,22.3,6.6,323,1.6,3.2,5.136,0.13,29.3,,16.7
2013-10-13,22.1,6.5,316,3.1,3,4.957,0.133,46.1,,17.6
2013-10-14,22.4,6.7,311,5.3,2.8,4.866,0.105,63,,19.1
2013-10-15,21.5,6.8,294,5.7,2.8,4.478,0.077,74.5,,16.5
2013-10-16,20.6,6.9,281,7,3,4.15,0.078,64.7,,12.6
2013-10-17,20.2,7.2,296,10,2.8,4.073,0.076,56.9,,13
2013-10-18,20.3,7.4,317,12.3,2.7,4.485,0.06,81.3,,15.1
2013-10-19,20,7.3,329,12.9,2.8,4.954,0.055,,,16.4
2013-10-20,20.1,7.8,327,14.8,2.7,5.218,0.053,,,16.3
2013-10-21,19.9,8,329,15.5,2.6,5.344,0.057,84.6,,15.7
2013-10-22,20.2,7.9,341,15.2,2.6,5.707,0.062,74.9,,16.9
2013-10-23,20.1,7.3,348,11.6,2.7,5.978,0.061,69.8,,17.3
2013-10-24,19.3,6.9,348,8.9,3.3,6.01,,55.7,,15.2
2013-10-25,18.5,6.8,342,7.7,4.1,5.894,,52.6,,11.6
2013-10-26,17.9,6.9,339,7.8,3.8,5.726,0.058,55.1,,11.4
2013-10-27,17.8,7.1,335,10.3,3.8,5.467,0.063,57.6,,11.4
2013-10-28,17.7,7.1,344,10.8,3.9,5.626,0.057,63.7,,11.9
2013-10-29,17.4,7.1,346,12,4.2,5.698,0.061,,,13.2
2013-10-30,17,7,343,10.1,3.8,5.538,0.05,35.3,,12.9
2013-10-31,17.3,7,354,9.3,3.6,5.799,0.049,28.7,,14.6
2013-11-01,17.6,7,362,10.7,3.8,5.815,0.046,28.4,,16.5
2013-11-02,17.4,6.7,362,7.7,3.8,5.984,0.051,26.1,,16.4
2013-11-03,17.5,6.6,360,6.7,3.5,5.896,0.056,23.4,,15.1
2013-11-04,17.1,6.6,358,5.5,3.3,5.646,0.061,20.6,,13.1
2013-11-05,17.4,6.7,357,6.6,4,5.334,0.063,24.4,,13.1
2013-11-06,17.3,6.7,350,6.5,3.8,5.182,0.052,19.2,1,14.9
2013-11-07,17.1,6.7,355,5.4,3.5,5.175,0.051,20.3,,13.4
2013-11-08,16.8,6.7,363,5,3.5,5.313,0.044,21.4,,11.2
2013-11-09,16.5,6.6,358,3.6,3.7,5.612,0.041,16.2,23.5,14.1
2013-11-10,16,6.6,324,3,3.5,5.263,0.064,15.8,0.5,10.2
2013-11-11,14.9,6.6,322,3.8,3.3,5.043,0.065,18.2,,7.2
2013-11-12,14,6.7,317,5.2,3.2,4.9,0.058,20.5,,6.7
2013-11-13,13.6,6.6,302,2.8,3.7,5.008,0.075,16.5,,7.1
2013-11-14,13.1,6.5,275,1.5,3.8,4.771,0.098,15,0.5,6.4
2013-11-15,13.1,6.5,263,2.2,3.5,4.332,0.082,18.1,0.3,10
2013-11-16,13.4,6.7,291,6.6,3.4,4.924,0.054,25.6,2.5,9
2013-11-17,12.7,6.7,295,8.6,3.6,4.9,0.044,36.7,5,8.1
2013-11-18,12,6.7,303,8.7,3.2,4.894,0.044,44.1,8.5,2.6
2013-11-19,11.8,6.8,309,8.8,3.2,4.906,0.041,43,0.5,5.1
2013-11-20,11.6,6.7,318,7.4,3,4.926,0.044,37.9,0.2,5
2013-11-21,11.4,6.7,333,8.1,2.7,5.218,0.038,34.4,,5.5
2013-11-22,11.4,6.5,346,4,2.8,5.496,0.047,25.3,,6.5
2013-11-23,11.3,6.5,343,2.6,3.1,5.795,0.081,19.6,,7.4
2013-11-24,11.1,6.5,323,2.9,3,5.523,0.079,22.4,26.5,10.6
2013-11-25,11.6,6.6,330,3.7,2.6,5.434,0.067,16.5,10,8
2013-11-26,11.9,6.5,258,1.5,3.6,4.848,0.114,7.8,,5.3
2013-11-27,10.7,6.4,213,2.1,3.8,4.071,0.128,8.3,5,2.8
2013-11-28,9.3,6.5,237,2.9,3.2,4.128,0.11,11.2,7.9,-0.2
2013-11-29,9.1,6.6,266,5,3.2,4.255,0.097,12.8,3.1,2.4
2013-11-30,8.8,6.6,316,3.8,3.6,4.922,0.16,11.7,,3.4
2013-12-01,8.5,6.6,331,3.7,3.2,5.009,0.165,11.6,,4.8
2013-12-02,8.5,6.6,353,3.9,3.2,4.844,0.153,11.2,,4.1
2013-12-03,8.5,6.5,370,3.6,3.4,4.997,0.164,9.9,,5.8
2013-12-04,8.8,6.5,371,4,3,5.128,0.156,12.1,0.1,5.9
2013-12-05,8.7,6.5,374,3.5,3,5.173,0.142,11.6,,4.4
2013-12-06,8.8,6.5,373,4,3.3,5.26,0.135,12.6,,5.5
2013-12-07,9.1,6.6,370,5.8,2.9,5.2,0.089,13.1,,4.3
2013-12-08,9.5,6.5,390,5.5,2.8,5.547,0.072,12.3,,6.7
2013-12-09,9.4,6.5,405,4.8,2.8,5.999,0.066,12.5,6.5,7.8
2013-12-10,9,6.6,404,4.7,3.1,6.018,0.07,11.2,,4.6
2013-12-11,8.6,6.6,402,5,2.8,6.025,0.067,,1.5,3
2013-12-12,8.3,6.6,416,5.1,2.9,5.776,0.06,9.6,1,4.2
2013-12-13,8.1,6.6,419,5,2.9,5.745,0.055,9.7,0.1,0.5
2013-12-14,7.9,6.6,408,4.3,3.1,5.872,0.086,9.8,0,1.9
2013-12-15,7.7,6.6,400,4.1,2.9,5.857,0.104,10.2,,1.4
2013-12-16,7.4,6.6,396,4.8,2.8,5.773,0.089,12.2,,1.2
2013-12-17,7.3,6.6,392,5.4,2.7,5.807,0.079,13.6,,4.7
2013-12-18,7.5,6.6,391,5.6,2.6,5.86,0.06,11.5,,6.4
2013-12-19,7.2,6.6,392,6,2.7,5.819,0.053,11.6,4.4,0.6
2013-12-20,6.6,6.7,398,6.8,2.9,5.864,0.049,12.1,2.5,0.7
2013-12-21,6.5,6.6,398,6.8,2.8,5.801,0.046,9.4,0,0.1
2013-12-22,6.6,6.6,402,6.5,2.8,6.013,0.047,8.5,,1
2013-12-23,6.6,6.6,403,6.7,2.6,6.019,0.045,8.8,,2.2
